,Name,Description,Category,URL,Small_Image,Large_Image,Tags
408,Kort!: En Route,Inay (9) en haar broertje zijn vandaag vrij van school en moeten in de vroege ochtend met hun vader mee op pad. Voor een beloning met zoete toetjes probeert Inay te zorgen dat ze te laat komen.,Films,https://www.npostart.nl/kort-en-route/27-10-2019/VPWON_1303099,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1274458.jpg,[]
411,Kort!: Colosseum,Er broedt iets duisters onder de schone schijn van onze beschaafde samenleving. Een neo-western over de toenemende polarisatie in Nederland.,Films,https://www.npostart.nl/kort-colosseum/03-11-2019/VPWON_1303098,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1274457.jpg,[]
412,De Kuthoer,Drie Rotterdamse vrienden hebben een lokale witwaspraktijk overvallen. Hun vriendschap komt op scherp te staan als ze merken dat geld niet genoeg is om hun problemen op te lossen.,Films,https://www.npostart.nl/de-kuthoer/08-01-2020/BV_101396626,https://images.npo.nl/tile/320x180/1306295.jpg,https://images.npo.nl/tile/320x180/1306295.jpg,"['Komedie', 'Horror']"
413,Centraal - Afua,"Afua kan niet meer naar de Efteling, haar moeder heeft niet betaald. Ze slentert op het station en ontmoet Naz. Het vrijgevochten straatleven van Naz blijkt ook een schaduwkant te hebben.",Films,https://www.npostart.nl/centraal-afua/08-11-2019/VPWON_1298139,https://images.npo.nl/tile/320x180/1297284.jpg,https://images.npo.nl/tile/320x180/1297284.jpg,"['Drama', '2 seizoenen']"
414,Wild tales,"De film vertelt zes korte, komische verhalen, vol verrassende plotwendingen. Thematisch hebben de verhalen gemeen dat ze gaan over wraak.",Films,https://www.npostart.nl/wild-tales/13-08-2021/POW_04335179,https://images.npo.nl/tile/320x180/1320088.jpg,https://images.npo.nl/tile/320x180/1320088.jpg,['Documentaire']
415,Centraal - Khata,De dromerige en zachtaardige puber Kamal werkt met zijn oudere broer Hatim als jongensprostituee op en rond Rotterdam Centraal. De ouders van de broers hebben geen idee wat zij allemaal uitspoken.,Films,https://www.npostart.nl/centraal-khata/22-11-2019/VPWON_1298141,https://images.npo.nl/tile/320x180/1282461.jpg,https://images.npo.nl/tile/320x180/1282461.jpg,"['Drama', '2 seizoenen']"
416,Winter sleep,"Aydin baat een klein hotel in Centraal-Anatolië uit, samen met zijn vrouw Nihal en zijn zus Necla. In de winter wordt de steppe bedekt met sneeuw en worden gevoelens van wrok en wrevel aangewakkerd.",Films,https://www.npostart.nl/winter-sleep/13-01-2020/POW_04335159,https://images.npo.nl/tile/320x180/1601643.jpg,https://images.npo.nl/header/2560x1440/1601643.jpg,[]
418,Hemelrijken,"Wanneer Kelly uit de gevangenis komt, keert ze terug naar haar Eindhovense geboortewijk Hemelrijken. Hoewel haar zus Samantha zelf nauwelijks kan rondkomen, helpt ze haar met werk en onderkomen.",Films,https://www.npostart.nl/hemelrijken/15-01-2020/VPWON_1298375,https://images.npo.nl/tile/320x180/1309199.jpg,https://images.npo.nl/tile/320x180/1309199.jpg,['Misdaad']
420,Magic Mountains,"Lex, succesvol schrijver van populaire romans, heeft maar geen gemoedsrust. Hij vraagt zijn muze Hannah, ooit levenspartner en klimmaatje, voor de laatste keer met hem naar de bergen te gaan.",Films,https://www.npostart.nl/magic-mountains/12-02-2020/VPWON_1289569,https://images.npo.nl/tile/320x180/1309214.jpg,https://images.npo.nl/tile/320x180/1309214.jpg,['Misdaad']
426,King of the road,"Vrachtwagenchauffeur Barry krijgt een nieuwe bijrijder, Sadiq. Tijdens hun rit van Nederland naar Marokko en weer terug loopt de spanning hoog op in de cabine.",Films,https://www.npostart.nl/king-of-the-road/22-01-2020/KN_1711467,https://images.npo.nl/tile/320x180/1327562.jpg,https://images.npo.nl/tile/320x180/1327562.jpg,"['Thriller', 'Roadmovie']"
427,La fille inconnue,"Als er een meisje dood gevonden wordt, besluit huisarts Jenny haar identiteit te achterhalen. De zoektocht blijkt niet zonder risico's en langzaamaan wordt duidelijk welk drama zich heeft afgespeeld.",Films,https://www.npostart.nl/la-fille-inconnue/28-03-2020/POW_03423050,https://images.npo.nl/tile/320x180/1361044.jpg,https://images.npo.nl/tile/320x180/1361044.jpg,['Drama']
428,Hallali,"Wanneer Gerben Kooistra wordt aangesteld als de nieuwe burgemeester van een klein zuidelijk dorp, begint hij een strijd tegen een grote lokale crimineel genaamd Opa Jantje.",Films,https://www.npostart.nl/hallali/29-01-2020/AT_2133186,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1127000/1127388.jpg?cb=1653198386,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1127000/1127388.jpg?cb=1653198386,['Misdaad']
429,De Terugkeer van de Wespendief,Het traumatische verleden van Simon en zijn schoolvriend Ralph wordt ontrafeld en we ontdekken het gruwelijke geheim dat Simon bij zich draagt.,Films,https://www.npostart.nl/de-terugkeer-van-de-wespendief/21-03-2020/AT_2141578,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1111000/1111585.jpg?cb=1488974085,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1111000/1111585.jpg?cb=1488974085,['Thriller']
430,Boy meets gun,Telefilm over de heftige relatie tussen een doodgewone Wageningse professor en een toevallig in zijn handen beland pistool dat blijkt te kunnen communiceren en manipuleren.,Films,https://www.npostart.nl/boy-meets-gun/05-02-2020/VPWON_1305617,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1127000/1127389.jpg?cb=1577223528,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1127000/1127389.jpg?cb=1577223528,"['Komedie', 'Thriller']"
437,Sonny Boy,Liefdesgeschiedenis tussen de oer-Hollandse Rika en de zeventien jaar jongere Surinaamse Waldemar. Hun liefde overleeft alle tegenwerking van de buitenwereld maar blijkt niet bestand tegen de oorlog.,Films,https://www.npostart.nl/sonny-boy/25-04-2020/KN_1713748,https://images.npo.nl/tile/320x180/1382992.jpg,https://images.npo.nl/tile/320x180/1382992.jpg,"['Drama', 'Romantiek']"
440,3LAB | Moffenmeid,"MOFFENMEID is een intiem drama over Wies, die samen met haar man een kruidenierswinkel runt en de Tweede Wereldoorlog zonder kleerscheuren zijn doorgekomen. Maar wanneer haar dochter Nellie wordt kaalgeschoren op straat, omdat ze zwanger is van een Duitse militair, gaat Wies gebukt onder schaamte. Ze wordt geconfronteerd met haar onvermogen om haar eigen dochter te accepteren en komt voor een moeilijke keuze te staan: leven in schaamte of kiezen voor haar kind en kleinkind?",Films,https://www.npostart.nl/3lab-moffenmeid/29-04-2020/WO_VPRO_16109534,https://images.npo.nl/tile/320x180/1384755.jpg,https://images.npo.nl/tile/320x180/1384755.jpg,['Actie']
441,Moos,"Moos' leven bestaat uit koken, schoonmaken en helpen in de winkel van haar vader. Als ze haar jeugdvriend Sam terugziet moedigt hij haar aan om auditie te gaan doen voor de Kleinkunstacademie.",Films,https://www.npostart.nl/moos/28-03-2020/KN_1713470,https://images.npo.nl/tile/320x180/1365523.jpg,https://images.npo.nl/tile/320x180/1365523.jpg,"['Komedie', 'Romantiek']"
444,Vakantie in eigen land,Saskia heeft niet door dat haar vader Joep aan de rand van een financiële afgrond staat. Daarom wordt de luxueuze gezinsvakantie ingeruild voor een vakantie-uitstapje in eigen land.,Films,https://www.npostart.nl/vakantie-in-eigen-land/28-04-2020/BV_101399291,https://images.npo.nl/tile/320x180/1379757.jpg,https://images.npo.nl/tile/320x180/1379757.jpg,"['Drama', 'Familie']"
445,Koningsdag,"Jeugdfilm over de elfjarige Younes, die op verzoek van zijn vader op Koningsdag de auto-onderdelen verkoopt op de Vrijmarkt in het Amsterdamse Vondelpark.",Films,https://www.npostart.nl/koningsdag/27-04-2020/VPWON_1317101,https://images.npo.nl/tile/320x180/1255083.jpg,https://images.npo.nl/tile/320x180/1255083.jpg,"['Familie', 'Drama']"
446,Der Untergang,"Hitler brengt de laatste dagen van zijn heerschappij door in zijn bunker onder Berlijn. Omringd door het Rode Leger bevindt hij zich, samen met Eva Braun, in een benauwende, uitzichtloze situatie.",Films,https://www.npostart.nl/der-untergang/03-05-2020/POW_04638544,https://images.npo.nl/tile/320x180/1380910.jpg,https://images.npo.nl/tile/320x180/1380910.jpg,"['Historisch', 'Oorlog']"
451,Videotheek M: De kinderen van juf Kiet,"Vermakelijke, inspirerende en leerzame programma's en documentaires die aansluiten bij de onzekere periode waarin we ons nu bevinden. Dit keer de herhaling van de 2Doc: De kinderen van Juf Kiet.",Films,https://www.npostart.nl/videotheek-m-de-kinderen-van-juf-kiet/31-03-2020/KN_1713820,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/426000/426529.jpg?cb=1627713815,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/426000/426529.jpg?cb=1627713815,['Documentaire']
466,Zappbios kort,Ara en Mo zijn 'bloedbroeders' en wonen in een asielzoekerscentrum in Nederland. Plotseling verdwijnt Mo met zijn familie en gaat Ara met zijn beste vriendin Nargiza op zoek naar hem.,Films,https://www.npostart.nl/zappbios-kort/20-06-2020/KN_1714950,https://images.npo.nl/tile/320x180/1290297.jpg,https://images.npo.nl/header/2560x1440/1290297.jpg,[]
469,Tully,Met drie kinderen wordt het Marlo allemaal wat teveel. Nachtnanny Tully blijkt uitkomst te bieden. Marlo komt langzaam weer tot leven en er ontstaat een intense band tussen haar en Tully.,Films,https://www.npostart.nl/tully/03-07-2020/POW_03925885,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1117000/1117864.jpg?cb=1535088654,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1117000/1117864.jpg?cb=1535088654,"['Drama', 'Komedie']"
474,Gewoon Vrienden,"Twintigers Joris en Yad moeten eerst het één en ander rechttrekken met hun moeders, voor zij zich aan de liefde kunnen overgeven.",Films,https://www.npostart.nl/gewoon-vrienden/02-08-2020/BV_101400847,https://images.npo.nl/tile/320x180/1060061.jpg,https://images.npo.nl/tile/320x180/1060061.jpg,"['Romantiek', 'Komedie']"
477,The Salesman,"Emad en Rana betrekken een appartement in Teheran. Wanneer een vreselijk voorval Rana treft, blijkt de achtergrond van de vorige huurster hier iets mee te maken te hebben.",Films,https://www.npostart.nl/the-salesman/04-09-2020/POW_03423091,https://images.npo.nl/tile/320x180/1325322.jpg,https://images.npo.nl/tile/320x180/1325322.jpg,"['Drama', 'Sciencefiction']"
480,De Liefhebbers,De onderlinge relatie van de familie Liefhebber komt onder druk te staan als blijkt dat hun vader zijn ziekte heeft verzwegen. Hebben zelfs onvoorwaardelijke familiebanden grenzen?,Films,https://www.npostart.nl/de-liefhebbers/26-09-2020/BV_101401476,https://images.npo.nl/tile/320x180/1404266.jpg,https://images.npo.nl/tile/320x180/1404266.jpg,['Drama']
482,Zevenbergen,"Een eeneiige tweeling voelt zich onbegrepen door de buitenwereld. Wanneer de tweeling verkering krijgt met hun buurmeisje Rosa, reageert de buitenwereld afkeurend.",Films,https://www.npostart.nl/zevenbergen/14-05-2017/VPWON_1275390,https://images.npo.nl/tile/320x180/1189867.jpg,https://images.npo.nl/tile/320x180/1189867.jpg,['Familie']
483,Dirty God,Een wraakactie van haar ex heeft Jade achtergelaten met blijvende littekens. Een portret van een sterke vrouw en haar gevecht tussen uiterlijke schoonheid en innerlijke waardigheid.,Films,https://www.npostart.nl/dirty-god/02-10-2020/POW_04542406,https://images.npo.nl/tile/320x180/1485742.jpg,https://images.npo.nl/tile/320x180/1485742.jpg,['Drama']
484,Loveless,"Boris en Zjenja gaan scheiden. Ze ruziën voortdurend en geen van beiden lijkt nog interesse te hebben in Aleksej, hun twaalfjarige zoon. Tot hij verdwijnt.",Films,https://www.npostart.nl/loveless/09-10-2020/POW_03749591,https://images.npo.nl/tile/320x180/1411116.jpg,https://images.npo.nl/tile/320x180/1411116.jpg,['Drama']
486,The big sick,"De in Pakistan geboren Kumail heeft een relatie met een Amerikaanse vrouw, Emily. Samen moeten ze de verwachtingen zien te overwinnen van zijn familie en hun 1400 jaar oude tradities.",Films,https://www.npostart.nl/the-big-sick/16-10-2020/POW_03915585,https://images.npo.nl/tile/320x180/1411115.jpg,https://images.npo.nl/tile/320x180/1411115.jpg,"['Romantiek', 'Komedie']"
490,Goldie,"Goldie is een eigenwijze New Yorkse tiener die ervan droomt beroemd te worden. Als haar moeder wordt opgepakt, doet Goldie er alles aan om haar jongere zusjes uit handen van jeugdzorg te houden.",Films,https://www.npostart.nl/goldie/06-11-2020/POW_04650630,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1123000/1123424.jpg?cb=1595687888,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1123000/1123424.jpg?cb=1595687888,['Drama']
492,The guilty,Agent Asger beantwoordt een noodoproep van een vrouw die vermoedelijk is ontvoerd. Met de telefoon als enige hulpmiddel begint Asger een race tegen de klok om de vrouw op te sporen.,Films,https://www.npostart.nl/the-guilty/20-11-2020/POW_04419407,https://images.npo.nl/tile/320x180/1464629.jpg,https://images.npo.nl/tile/320x180/1464629.jpg,"['Thriller', 'Drama']"
495,Shoplifters,"Osamu en zijn gezin leiden een arm, maar gelukkig leven. Tot een onverwachte gebeurtenis verborgen geheimen blootlegt en de familiebanden hevig op de proef worden gesteld.",Films,https://www.npostart.nl/shoplifters/18-09-2021/POW_04418159,https://images.npo.nl/tile/320x180/1514891.jpg,https://images.npo.nl/tile/320x180/1514891.jpg,"['Drama', 'Muziek']"
498,Capharnaüm,"Het ontbreekt de 12-jarige Zain aan een leefbare woning, voldoende eten, bescherming en liefde. Daarom daagt Zain zijn ouders voor de rechter. Zijn aanklacht is dat ze hem op de wereld hebben gezet.",Films,https://www.npostart.nl/capharnaum/20-11-2021/POW_04670304,https://images.npo.nl/tile/320x180/1532775.jpg,https://images.npo.nl/tile/320x180/1532775.jpg,['Drama']
501,Cold War,"In Polen ten tijde van de Koude Oorlog is het voor Wiktor en Zula liefde op het eerste gezicht. Ze beleven een gepassioneerde romance, maar worden gescheiden door politiek en tegenslagen.",Films,https://www.npostart.nl/cold-war/11-09-2021/POW_04670563,https://images.npo.nl/tile/320x180/1514889.jpg,https://images.npo.nl/tile/320x180/1514889.jpg,"['Misdaad', 'Actie']"
504,La Famille Bélier,"Iedereen in het gezin Bélier is doof, behalve Paula. Zij is de onmisbare tolk in het leven van haar ouders. Wanneer Paula wil deelnemen aan een zangwedstrijd komt ze voor een moeilijke keuze te staan.",Films,https://www.npostart.nl/la-famille-belier/26-12-2020/POW_04621338,https://images.npo.nl/tile/320x180/1406143.jpg,https://images.npo.nl/tile/320x180/1406143.jpg,"['Komedie', 'Drama']"
505,Van God Los,"Frenk pleegt een succesvolle overval, maar in plaats van zich gedeisd te houden laat Frenk het breed hangen.",Films,https://www.npostart.nl/van-god-los/17-10-2020/BV_101399666,https://images.npo.nl/tile/320x180/1495600.jpg,https://images.npo.nl/tile/320x180/1495600.jpg,"['Misdaad', 'Drama']"
506,Dikkertje Dap,"Dikkertje Dap en zijn beste vriend, giraf Raf zijn onafscheidelijk. Daarom bedenkt Dikkertje, wanneer hij voor het eerst naar school moet, een plan om Raf mee te kunnen nemen.",Films,https://www.npostart.nl/dikkertje-dap/27-12-2020/KN_1718008,https://images.npo.nl/tile/320x180/1526298.jpg,https://images.npo.nl/tile/320x180/1526298.jpg,['Familie']
507,Maya de Bij: De Honingspelen,Maya en haar vriendjes zetten alles op alles om de jaarlijkse Honingspelen te winnen. Want als ze verliezen moet de korf de volledige honingoogst afstaan aan de keizerin van Zoemtropolis.,Films,https://www.npostart.nl/maya-de-bij-de-honingspelen/29-12-2020/POW_04719010,https://images.npo.nl/tile/320x180/1654486.jpg,https://images.npo.nl/header/2560x1440/1654486.jpg,[]
508,Demi,De nog bij haar overbeschermende ouders wonende Demi (23) raakt zwanger van een vrijgevochten muzikant. Na te veel bemoeienis van haar ouders vlucht Demi op haar scooter impulsief van huis.,Films,https://www.npostart.nl/demi/24-10-2020/VPWON_1324922,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1133000/1133931.jpg?cb=1643807270,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1133000/1133931.jpg?cb=1643807270,['Drama']
509,Avond van de Korte Film 2020,"We vieren de 20e editie KORT! Je ziet de volgende tien korte films: Leeuwin, Beti, Stuchwitu, De Huwelijksreis, Kippenkracht, Laatste rit, Nova, Snorrie, Cloudmaker en Sea Shadow.",Films,https://www.npostart.nl/avond-van-de-korte-film-2020/11-12-2020/VPWON_1325715,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/238000/238440.jpg?cb=1444403019,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/238000/238440.jpg?cb=1444403019,"['Drama', 'Komedie']"
510,I.M.,"Het is liefde op het eerste gezicht voor de jonge, vroegwijze, bleue schrijfster Connie Palmen en de beruchte, scherpe interviewer Ischa Meijer. Wat volgt is een meeslepende en onconventionele liefdesrelatie vol pieken en dalen tot de dood hen scheidt.",Films,https://www.npostart.nl/im/AT_2126953,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1133000/1133254.jpg?cb=1609500122,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1133000/1133254.jpg?cb=1609500122,"['Biografie', 'Drama']"
512,Masha en de beer - de 2e film,"Masha en de vriendelijke Beer beleven weer enkele vermakelijke avonturen. Van logeerpartijtjes tot een potje ijshockey en van apenstreken tot zeemeerminnen, het is altijd een dolle boel.",Films,https://www.npostart.nl/masha-en-de-beer-de-2e-film/31-12-2020/POW_04393994,https://images.npo.nl/tile/320x180/1537992.jpg,https://images.npo.nl/tile/320x180/1537992.jpg,"['Animatie', 'Familie']"
514,Samba,"De Senegalese Samba woont al tien jaar in Frankrijk en leeft van slechte bijbaantjes. Alice, een ambtenaar, heeft last van een burn-out. Beiden willen ze uit hun precaire situatie komen.",Films,https://www.npostart.nl/samba/02-01-2021/POW_03976026,https://images.npo.nl/tile/320x180/1404406.jpg,https://images.npo.nl/tile/320x180/1404406.jpg,"['Komedie', 'Drama']"
515,De slak en de walvis,Een kleine zeeslak verveelt zich op een rots in een oude haven en droomt van een wereldreis. Op een dag biedt een grote bultrugwalvis aan om hem mee te nemen op een reis over de oceanen van de wereld.,Films,https://www.npostart.nl/de-slak-en-de-walvis/01-01-2021/POW_04102384,https://images.npo.nl/tile/320x180/1525515.jpg,https://images.npo.nl/tile/320x180/1525515.jpg,['Animatie']
520,Zappbios: Jachtvliegers,"Yotam en Noa zijn gek van vliegtuigen. Als ze het wrak van een beroemd jachtvliegtuig vinden, gaan ze het met hulp van een 80-jarige oud-piloot weer vliegklaar maken. Durven ze echt de lucht in?",Films,https://www.npostart.nl/zappbios-jachtvliegers/23-01-2021/POW_04781853,https://images.npo.nl/tile/320x180/1533073.jpg,https://images.npo.nl/tile/320x180/1533073.jpg,"['Avontuur', 'Familie']"
521,Zappbios: Sune's keuze,Sune moet een moeilijke keuze maken. Gaat hij mee op schoolreis of is hij getuige op het huwelijk van zijn opa? Door zijn getwijfel komt Sune in een benarde situatie terecht.,Films,https://www.npostart.nl/zappbios-sunes-keuze/14-02-2021/POW_04672268,https://images.npo.nl/tile/320x180/1540782.jpg,https://images.npo.nl/header/2560x1440/1540782.jpg,[]
522,Jachtvliegers,"Yotam en Noa zijn gek van vliegtuigen. Als ze het wrak van een beroemd jachtvliegtuig vinden, gaan ze het met hulp van een 80-jarige oud-piloot weer vliegklaar maken. Durven ze echt de lucht in?",Films,https://www.npostart.nl/jachtvliegers/20-02-2021/POW_04870599,https://images.npo.nl/tile/320x180/1533073.jpg,https://images.npo.nl/tile/320x180/1533073.jpg,"['Avontuur', 'Familie']"
523,Zappbios: Het dagboek van Bert,"Als de dertienjarige Bert een geheim dagboek vindt, begint er een levendig liefdesverhaal over leugens, nepnieuws en de superheld Lynx. Maar is het wel zo slim om andermans dagboek te lezen?",Films,https://www.npostart.nl/zappbios-het-dagboek-van-bert/28-02-2021/POW_04869864,https://images.npo.nl/tile/320x180/1546111.jpg,https://images.npo.nl/header/2560x1440/1546111.jpg,[]
526,De mooiste sprookjes,Sinds het verlies van de gouden daalder wil er in het dorp niets anders meer groeien dan kool. Anna-Barbara denkt te weten waar de daalder is en vertrekt stiekem. Zal ze terugkeren met de daalder?,Films,https://www.npostart.nl/de-mooiste-sprookjes/28-03-2021/POW_04852051,https://images.npo.nl/tile/320x180/1557964.jpg,https://images.npo.nl/header/2560x1440/1557964.jpg,[]
527,Zappbios: Mijn eigen circus,"Laura trekt al haar hele leven rond met haar vader, die als clown optreedt. Als Laura kans maakt om toegelaten te worden op een privé-school heeft haar vader daar grote moeite mee.",Films,https://www.npostart.nl/zappbios-mijn-eigen-circus/28-03-2021/POW_04852836,https://images.npo.nl/tile/320x180/1569490.jpg,https://images.npo.nl/tile/320x180/1569490.jpg,['Komedie']
528,Red Light,"Drie vrouwen verliezen zichzelf, en vinden elkaar, in de wereld van prostitutie en mensenhandel.",Films,https://www.npostart.nl/red-light/BV_101404578,https://www.moviemeter.nl/series/images/photo/6000/6233.300.jpg?cb=1615823772,https://www.moviemeter.nl/series/images/photo/6000/6233.300.jpg?cb=1615823772,"['Drama', '1 seizoen']"
529,Alles in de Hens,"Een warme, grappige en herkenbare theatrale onemanfilm van Marcel Hensema over als je de weg even kwijt bent.",Films,https://www.npostart.nl/alles-in-de-hens/09-04-2021/VPWON_1330293,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1558861.jpg,[]
531,Zappbios: Vriend of vijand?,"Tijdens de Tweede Wereldoorlog verhuist Felix met zijn moeder naar een klein dorp. Hij went er moeilijk. Als Felix hoort dat zijn vader aan het front is omgekomen, is hij helemaal klaar met de oorlog.",Films,https://www.npostart.nl/zappbios-vriend-of-vijand/02-05-2021/POW_04912465,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1570044.jpg,[]
532,"Peachez, een romance",Bewerking van Ilja Leonard Pfeiffers gelijknamige succesroman en toont een bloedstollende reconstructie van een liefdesgeschiedenis tussen een professor en de jonge Sarah Peachez.,Films,https://www.npostart.nl/peachez-een-romance/23-04-2021/VPWON_1330411,https://images.npo.nl/tile/320x180/1566622.jpg,https://images.npo.nl/tile/320x180/1566622.jpg,['Drama']
533,Le Grand Bain,In het gemeentezwembad doet een groepje mannen van middelbare leeftijd aan synchroonzwemmen. Ondanks sceptische reacties besluiten ze als team voor Frankrijk mee te doen aan het WK Synchroonzwemmen.,Films,https://www.npostart.nl/le-grand-bain/13-05-2021/POW_04650629,https://images.npo.nl/tile/320x180/1559637.jpg,https://images.npo.nl/tile/320x180/1559637.jpg,"['Komedie', 'Sport']"
534,De zaak Shell,Film in aanloop naar de uitspraak in de historische rechtszaak tegen Shell. De hoofdrolspelers in de klimaatcrisis houden een ultiem pleidooi over hun verantwoordelijkheid.,Films,https://www.npostart.nl/de-zaak-shell/21-05-2021/BV_101404973,https://images.npo.nl/tile/320x180/1571911.jpg,https://images.npo.nl/tile/320x180/1571911.jpg,['Drama']
535,Book Club,"Vier vriendinnen komen maandelijks samen voor hun boekenclub. Ze zijn alle vier wel klaar met de liefde, maar dat verandert wanneer ze zich aan de reeks Fifty Shades of Grey wagen.",Films,https://www.npostart.nl/book-club/29-05-2021/POW_04067413,https://images.npo.nl/tile/320x180/1514892.jpg,https://images.npo.nl/tile/320x180/1514892.jpg,['Komedie']
536,Lek,Jonge ambitieuze politieagent Eddy komt oude bekende Sjakie tegen die het heeft gemaakt in het criminele milieu.,Films,https://www.npostart.nl/lek/20-06-2021/BV_101406247,https://images.npo.nl/tile/320x180/1235212.jpg,https://images.npo.nl/tile/320x180/1235212.jpg,"['Misdaad', 'Thriller']"
537,Catacombe,Duistere thriller waarin profvoetballer Jermaine Slagter in de kelder van het betaalde voetbal vecht om uit de handen te blijven van Chinese matchfixers.,Films,https://www.npostart.nl/catacombe/05-06-2021/VPWON_1332192,https://images.npo.nl/tile/320x180/1577564.jpg,https://images.npo.nl/tile/320x180/1577564.jpg,['Thriller']
539,Alles is familie,"Winnie wil heel graag kinderen. Haar man wil zichzelf leren kennen. Haar broer Charlie wil liefst helemaal niks doen. Hun zwager, Dick, wil zijn overleden vrouw terug. Arend wil alleen gelukkig zijn.",Films,https://www.npostart.nl/alles-is-familie/27-06-2021/BV_101406481,https://images.npo.nl/tile/320x180/1377892.jpg,https://images.npo.nl/tile/320x180/1377892.jpg,"['Komedie', 'Drama']"
541,Demain tout commence,Samuel en zijn 8-jarige dochter Gloria zijn onafscheidelijk. Maar dan duikt de moeder van Gloria na jaren weer op om haar dochter op te eisen.,Films,https://www.npostart.nl/demain-tout-commence/03-01-2021/POW_03976027,https://images.npo.nl/tile/320x180/1501652.jpg,https://images.npo.nl/tile/320x180/1501652.jpg,"['Komedie', 'Drama']"
542,The wife,"Veertig jaar heeft Joan haar eigen talent en ambities opgeofferd voor haar charismatische man Joe en zijn succesvolle literaire carrière, maar nu heeft ze haar breekpunt bereikt.",Films,https://www.npostart.nl/the-wife/03-07-2021/POW_04713831,https://images.npo.nl/tile/320x180/1464630.jpg,https://images.npo.nl/tile/320x180/1464630.jpg,['Drama']
543,Becoming Astrid,"Het verhaal van de jonge Astrid Lindgren die, ondanks haar religieuze opvoeding en de geldende normen van de jaren 20 van de vorige eeuw, haar eigen weg weet te gaan.",Films,https://www.npostart.nl/becoming-astrid/10-07-2021/POW_04418138,https://images.npo.nl/tile/320x180/1514890.jpg,https://images.npo.nl/tile/320x180/1514890.jpg,"['Biografie', 'Drama']"
544,Zappbios: Madison - een supersnelle vriendschap,"Voor Madison betekent wielrennen alles en als ze ongewild haar wielerzadel moet ruilen voor een mountainbike, gaat het dan ook mis.",Films,https://www.npostart.nl/zappbios-madison-een-supersnelle-vriendschap/03-07-2021/POW_04636693,https://images.npo.nl/tile/320x180/1590760.jpg,https://images.npo.nl/tile/320x180/1590760.jpg,['Familie']
545,Toscaanse bruiloft,"Sanne runt samen met haar vader en stiefmoeder Casa Matrimonio, een luxe vrijstaand landhuis in het zonovergoten Italië. Het landgoed in Toscane is de ideale plek om je droombruiloft te vieren.",Films,https://www.npostart.nl/toscaanse-bruiloft/11-07-2021/AT_300001940,https://images.npo.nl/tile/320x180/1591285.jpg,https://images.npo.nl/tile/320x180/1591285.jpg,"['Komedie', 'Romantiek']"
547,Zappbios: Peperbollen en het geheim van de diepzee,De Peperbollen onderzoeken de ontvoering van een wetenschapper die een manier ontdekt heeft om de oceanen van alle plastic afval te ontdoen. Een spannend avontuur volgt.,Films,https://www.npostart.nl/zappbios-peperbollen-en-het-geheim-van-de-diepzee/17-07-2021/POW_04962107,https://images.npo.nl/tile/320x180/1594006.jpg,https://images.npo.nl/tile/320x180/1594006.jpg,"['Avontuur', 'Actie']"
548,Colette,"Het fascinerende levensverhaal van Colette, een van de bekendste vrouwelijke auteurs van Frankrijk die het preutse land op zijn kop zette met haar sexy novelles over Claudine en later Gigi.",Films,https://www.npostart.nl/colette/24-07-2021/POW_04670997,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1117000/1117425.jpg?cb=1549451920,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1117000/1117425.jpg?cb=1549451920,"['Biografie', 'Drama']"
549,Billy,Buikspreker Gerard en zijn populaire pop Billy komen in een onderlinge relatiecrisis terecht als ze allebei verliefd worden.,Films,https://www.npostart.nl/billy/31-07-2021/VPWON_1333086,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1116000/1116924.jpg?cb=1524421322,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1116000/1116924.jpg?cb=1524421322,['Komedie']
