Name,Description,Category,URL,Small_Image,Large_Image,Tags
Lola zoekt Brood,"Vierluik waarin Lola Brood samen met presentator Art Rooijakkers een antwoord probeert te vinden op al die onbeantwoorde vragen die ze nog heeft over haar vader Herman Brood. De vraag 'waarom heeft mijn vader een eind gemaakt aan zijn leven?' staat centraal. Om het antwoord te vinden praat zij met haar moeder Xandra Brood en bezoekt zij onder anderen de directeur van het Hilton, Roberto Payer, die aanwezig was de dag dat Herman sprong. Presentatie: Art Rooijakkers.",Programmas,https://www.npostart.nl/lola-zoekt-brood/POMS_S_AVRO_120087,https://images.npo.nl/tile/320x180/PERSFOTO_cdn_tile-1589915038.jpg,https://images.npo.nl/tile/320x180/PERSFOTO_cdn_tile-1589915038.jpg,"['Documentaire', 'Muziek']"
El sonído del bandonéon,"Op reis in Argentinië ontdekt Jiska Rickels dat de bandoneon - het typisch Argentijnse instrument dat een sleutelrol speelt in zowel de tango als in de Argentijnse volksmuziek - met uitsterven bedreigd wordt. De oorspronkelijke, vroeg twintigste-eeuwse bandoneons waarop iedereen het liefst speelt, raken namelijk versleten of verdwijnen naar het buitenland.",Programmas,https://www.npostart.nl/el-sonido-del-bandoneon/POMS_S_AVRO_120146,https://images.poms.omroep.nl/image/s320/c320x180/139049.jpg,https://images.poms.omroep.nl/image/s320/c320x180/139049.jpg,"['Documentaire', 'Muziek']"
R.E.L.: Romeyn en Lamoree,"Kunstprogramma waarin acteur en beeldend kunstenaar Michiel Romeyn en kunstrecensent Jhim Lamoree in de wereld van de hedendaagse kunst en cultuur duiken. Zij gaan naar tentoonstellingen, bezoeken voorstellingen, spreken kunstenaars en schoppen soms tegen een paar heilige (kunst)huisjes.",Programmas,https://www.npostart.nl/rel-romeyn-en-lamoree/POMS_S_AVRO_120015,https://images.npo.nl/tile/320x180/44635.jpg,https://images.npo.nl/tile/320x180/44635.jpg,"['Avontuur', 'Komedie']"
NOS Presentatie Kabinet Rutte 2,Op Paleis Huis ten Bosch wordt het kabinet-Rutte II beëdigd.,Programmas,https://www.npostart.nl/nos-presentatie-kabinet-rutte-2/POMS_S_NOS_123254,https://images.npo.nl/tile/320x180/114074.jpg,https://images.npo.nl/tile/320x180/114074.jpg,"['Animatie', 'Komedie']"
Join the Beat,"In dit muziekprogramma leggen producers Sven Figee en Tjeerd Oosterhuis elke week een basisbeat in een ander muziekgenre neer. Heel Nederland kan een ‘laag’ insturen. Dus als je kunt zingen, een instrument kunt bespelen of met iets onverwachts geluid maakt op de beat, zou jij op de track te horen kunnen zijn.",Programmas,https://www.npostart.nl/join-the-beat/POMS_S_AVRO_420506,https://images.npo.nl/tile/320x180/Eindnummer_jtb2_cdn_tile-1589915260.jpg,https://images.npo.nl/tile/320x180/Eindnummer_jtb2_cdn_tile-1589915260.jpg,"['Komedie', 'Avontuur']"
De God van Nederland,"Acht-delige serie reportages waarin de barometerstand van de wonderbaarlijke terugkeer van de christelijke God in de Hollandse polder gepeilt wordt en die op zoek gaat naar het Nieuw Religieus Peil. Een serie over verlangen naar idealen, geborgenheid en gemeenschap en een zinvol bestaan als rituele dagsluiting voor gelovigen en ongelovigen, zoekers en zieners, dolende zielen en vastgeroeste geesten.",Programmas,https://www.npostart.nl/de-god-van-nederland/POMS_S_IKON_105686,https://images.npo.nl/tile/320x180/134122.jpg,https://images.npo.nl/tile/320x180/134122.jpg,"['Avontuur', 'Horror']"
Duo B&B,"Het duo B&B maakt zich zorgen over: verkeersveiligheid, diefstal, burenruzie en eenzaamheid. Wat kunnen zij bijdragen aan het leefbaarder maken van een woonplaats?",Programmas,https://www.npostart.nl/duo-bb/POMS_S_NTR_100219,https://images.npo.nl/tile/320x180/133422.jpg,https://images.npo.nl/tile/320x180/133422.jpg,"['Komedie', 'Drama']"
Klassieke hoogtepunten,Hoogtepunten met het Robeco Zomerconcert 2006 met o.a. Carel Kraayenhof.,Programmas,https://www.npostart.nl/klassieke-hoogtepunten/POMS_S_AVRO_096711,https://images.npo.nl/tile/320x180/783571.jpg,https://images.npo.nl/tile/320x180/783571.jpg,"['Documentaire', 'Biografie']"
Vrienden zonder grenzen,"De hoofdingrediënten van deze serie zijn: homoseksualiteit, geloof en een driehoeksverhouding.",Programmas,https://www.npostart.nl/vrienden-zonder-grenzen/POMS_S_NTR_100244,https://images.npo.nl/tile/320x180/133435.jpg,https://images.npo.nl/tile/320x180/133435.jpg,"['Romantiek', 'Komedie']"
Kunstlicht,Elke aflevering behandelt vanuit een discipline een cultureel en/of kunstzinnig onderwerp en belicht de historische achtergrond daarvan.,Programmas,https://www.npostart.nl/kunstlicht/POMS_S_NTR_100246,https://images.npo.nl/tile/320x180/1025.jpg,https://images.npo.nl/tile/320x180/1025.jpg,"['Komedie', 'Drama']"
Nieuw in Nederland,Aanwinsten van onze musea. Vandaag een schilderij van Meijer de Haan in het Joods Historisch Museum in Amsterdam.,Programmas,https://www.npostart.nl/nieuw-in-nederland/POMS_S_AVRO_096688,https://images.poms.omroep.nl/image/s320/c320x180/132369.jpg,https://images.poms.omroep.nl/image/s320/c320x180/132369.jpg,"['Documentaire', 'Muziek']"
Bio-Bits bovenbouw: Evolutie,"Gedrag van dieren, ecologie, stofwisseling, evolutie, alles komt aan bod in Bio-Bits voor de bovenbouw. Sluit aan bij het vak biologie.",Programmas,https://www.npostart.nl/bio-bits-bovenbouw-evolutie/POMS_S_NTR_100260,https://images.npo.nl/tile/320x180/484233.jpg,https://images.npo.nl/tile/320x180/484233.jpg,"['Komedie', 'Sciencefiction']"
Oude kaas & doner kebab,"Henk Bres gaat naar Turkije met drie Turks-Nederlandse vrouwen: Deniz Akkoyun, Meral Polat en Gülden Ilmaz. Bres onderzoekt vooroordelen die bij hem leven over dit land. Hebben wij het in Nederland eigenlijk wel zoveel beter?",Programmas,https://www.npostart.nl/oude-kaas-doner-kebab/POMS_S_NTR_124300,https://images.npo.nl/tile/320x180/126594.jpg,https://images.npo.nl/tile/320x180/126594.jpg,"['Drama', 'Romantiek']"
Andrea Bocelli in concert,Registraties van concerten van Andrea Bocelli.,Programmas,https://www.npostart.nl/andrea-bocelli-in-concert/POMS_S_TROS_098863,https://images.poms.omroep.nl/image/s320/c320x180/132924.jpg,https://images.poms.omroep.nl/image/s320/c320x180/132924.jpg,"['Documentaire', 'Muziek']"
Michael Bublé in concert,"Shakira speelt succesnummers zoals 'Chantaje' en 'La Bicicleta', evenals de hits uit haar repertoire inclusief 'Hips Don't Lie', 'Waka Waka (This Time for Africa)' en 'Estoy Aqui'. Daarnaast vertelt Shakira wat er nodig was om deze show met de hoogtepunten uit haar carrière naar 22 landen te brengen, na het moeten uitstellen van de hele tour vanwege letsel aan haar stembanden.",Programmas,https://www.npostart.nl/michael-buble-in-concert/POMS_S_TROS_123297,https://www.npostart.nl/images/tile-placeholder.png,https://www.npostart.nl/images/tile-placeholder.png,"['Documentaire', 'Muziek']"
Studio Sportzomer,"De traditionele afsluiting van een EK-dag. Dagelijks schuiven drie prominente gasten, (ex-)voetbaltrainers en -spelers plus dagelijks één iemand uit een ander vak of een andere sport, aan bij Jack van Gelder en huisanalist Jan van Halst om te praten over de actuele gebeurtenissen. Presentatie: Jack van Gelder.",Programmas,https://www.npostart.nl/studio-sportzomer/POMS_S_NOS_123210,https://images.npo.nl/tile/320x180/85004.jpg,https://images.npo.nl/tile/320x180/85004.jpg,"['Mystery', 'Drama']"
Danny & Jenny gaan verhuizen,"Reallifesoap waarin Danny de Munk, zijn vrouw Jenny en hun kinderen gevolgd worden tijdens hun verhuizing. Ze verhuizen in Purmerend welgeteld twaalf huizen verder, maar ondanks deze korte afstand blijft de verhuizing een heel geregel. Het gezin wordt gevolgd in het oude huis, het inpakken en uitzoeken van alle spullen en zelfs het opgraven van het hondje in de tuin. Ook in het nieuwe huis moet natuurlijk het nodige geregeld worden: een nieuwe keuken die geïnstalleerd wordt en allerlei andere klusjes die bij een verhuizing komen kijken. En Danny doet het liefst alles zelf dus het zijn drukke tijden voor de zanger. Naast alle reguliere optredens is Danny ook nog bezig met de voorbereiding van zijn concert in de Heineken Music Hall.",Programmas,https://www.npostart.nl/danny-jenny-gaan-verhuizen/POMS_S_TROS_123300,https://images.npo.nl/tile/320x180/139360.jpg,https://images.npo.nl/tile/320x180/139360.jpg,"['Familie', 'Drama']"
Weg met 3,Reismagazine.. Je wilt deze zomer iets van de wereld zien? Dan kun je het beste thuis blijven! In Weg op 3 zijn de de allerbeste reisfragmenten ooit van de publieke omroep te zien. Van de hard-core reizen van Floortje Dessing in het Oostblok tot de legendarische poepduik van Katja Schuurman in Mexico en van een tijgerende Marc Marie in donker Afrika tot Paul Luycx die vast zit in een gletscherspleet voor Jules Unlimited. Afl.: Europa. Sander Lantinga en Sophie Hilbrand trekken de stijgijzers aan en beklimmen de Mont Blanc. Paul Luycx laat zich vrijwillig in een gletsjerspleet zakken voor Jules Unlimited. Jan Smit is de Zomer voorbij en Filemon Wesselink krijgt het voor elkaar om mee te fietsen in de Tour de France.,Programmas,https://www.npostart.nl/weg-met-3/POMS_S_BNN_123435,https://images.npo.nl/tile/320x180/338563.jpg,https://images.npo.nl/tile/320x180/338563.jpg,"['Komedie', 'Drama']"
Dennis Storm into the wild,"Special over Dennis zijn avontuur in de wildernis. Een compilatie van zijn items uit How To Stay Alive in combinatie met niet eerder vetoonde beelden. Dennis reist af naar ongerept Amerika om acht dagen helemaal alleen in de wildernis te overleven. Bewapend met een mes, een paar vuursteentjes en vier camera's wordt hij gedropt in de middle of nowhere. Hij bouwt zelf zijn onderdak, vangt zijn eigen wild en wordt nachten wakker gehouden door alle beesten om hem heen. Het hele avontuur legt hij zelf vast. Nadat hij met een helikopter is gedropt in St. Lucie County in Amerika moet hij op zoek naar een geschikte plek om zijn slaapplek te bouwen. Als de nacht eenmaal valt en Dennis zijn ogen dicht doet lopen de koude rillingen over zijn rug van alle geluiden om hem heen. In de dagen die volgen krijgt Dennis het steeds zwaarder. Fysiek, maar vooral mentaal. Met een zelfgemaakte speer en vallen probeert hij beesten te vangen voor een maaltijd, maar zijn energiepeil zakt met de dag. En toch zit Dennis met een big smile iedere avond bij zijn vuurtje. Dit is zijn droom: alleen in de wildernis.",Programmas,https://www.npostart.nl/dennis-storm-into-the-wild/POMS_S_BNN_123455,https://images.poms.omroep.nl/image/s320/c320x180/139487.jpg,https://images.poms.omroep.nl/image/s320/c320x180/139487.jpg,"['Biografie', 'Drama']"
NOS Inhuldiging Belgische koning,"Rechtstreeks verslag van de plechtigheden rondom de troonswisseling in België. Onder meer het tekenen van de abdicatie-akte door koning Albert, de balkonscène en de eedaflegging door de kersverse koning Filip zijn te volgen. Correspondent Joris van Poppel doet vanuit Brussel verslag. De 79-jarige Albert II heeft vorige week bekendgemaakt dat hij op 21 juli aftreedt ten gunste van zijn zoon, prins Filip (53). Albert werd bijna twintig jaar geleden koning, op 9 augustus 1993. Hij volgde zijn broer Boudewijn op, die kort daarvoor was overleden. Het is in België, zoals in veel Europese landen, ongebruikelijk dat een vorst afstand doet van de troon. Na de troonswisseling in Nederland werd ook in België gespeculeerd over een eventuele troonsafstand van Albert. De koning was met 79 niet alleen aardig op leeftijd, hij kampt ook met een aantal fysieke ongemakken. Presentatie: Jeroen Overbeek.",Programmas,https://www.npostart.nl/nos-inhuldiging-belgische-koning/POMS_S_NOS_381613,https://images.npo.nl/tile/320x180/203032.jpg,https://images.npo.nl/tile/320x180/203032.jpg,"['Avontuur', 'Fantasy']"
TV Lab: De Gielmobiel,Iedere ochtend is het voor Giel Beelen de vraag wie-o-wie toch zijn Gielmobiel heeft... en opneemt. Frank Evenblij brengt het populaire radio-item naar de televisie en springt na het telefoontje zijn mobiele tv-studio in om de mysterieuze beller op te zoeken. Lukt het hem om nog diezelfde avond een compleet en veelzeggend tv-portret af te leveren?,Programmas,https://www.npostart.nl/tv-lab-de-gielmobiel/POMS_S_VARA_389825,https://images.npo.nl/tile/320x180/209784.jpg,https://images.npo.nl/tile/320x180/209784.jpg,"['Biografie', 'Drama']"
TV Lab 2013,TV Lab? Huh? Wat? Nou dit dus. TV Lab is de experimentele week van Nederland 3 vol vernieuwende programma's. Van 12 augustus tot en met 16 augustus staat Nederland 3 volledig in het teken van nieuwe formats en interactie met het publiek.,Programmas,https://www.npostart.nl/tv-lab-2013/POMS_S_BNN_123490,https://images.npo.nl/tile/320x180/208603.jpg,https://images.npo.nl/tile/320x180/208603.jpg,"['Actie', 'Misdaad']"
Vaar mee met Ancora,"Muziekspecial waarin de nieuwe Nederlandse groep Ancora centraal staat. Patrick Jongschaap, Harm Wolters en Martin Dams zingen bekende liedjes van de zee, voorzien van een uniek eigen geluid; een perfecte mix van pop, Shanty en Irish folksound. Niet alleen traditionele zeemansliedjes als 'Kokkels En Mossels', 'Kaap'ren Varen' en 'Groen, Geel, Blauw' passeren de revue, maar ook 'Whiskey In The Jar' van Molly Malone en 'Who'll Come With Me' van The Kelly Family. Schepen in zowel Nederland als Ierland vormen het prachtige decor van deze muziekspecial.",Programmas,https://www.npostart.nl/vaar-mee-met-ancora/POMS_S_TROS_405883,https://images.npo.nl/tile/320x180/222382.jpg,https://images.npo.nl/tile/320x180/222382.jpg,"['Documentaire', 'Biografie']"
De verkeersquiz,Spannende quiz met verkeersvragen waarin telkens twee schoolteams het tegen elkaar opnemen.,Programmas,https://www.npostart.nl/de-verkeersquiz/POMS_S_NTR_125874,https://images.poms.omroep.nl/image/s320/c320x180/446359.jpg,https://images.poms.omroep.nl/image/s320/c320x180/446359.jpg,"['Drama', 'Misdaad']"
3 On Stage,"Bij Nederland 3 zijn de beste popconcerten en festivals te zien onder de noemer 3 On Stage. Elke zaterdagavond rond de klok van 00.00 uur zendt BNN, NTR, of de VPRO een concert of festivalregistratie uit. Deze wordt ingeleid door een van de 3FM presentatoren: Roosmarijn Reijmer, Sander Lantinga of Michiel Veenstra.",Programmas,https://www.npostart.nl/3-on-stage/POMS_S_BNN_097346,https://images.npo.nl/tile/320x180/752604.jpg,https://images.npo.nl/tile/320x180/752604.jpg,"['Drama', 'Muziek']"
Hoop of sloop,"Presentatoren Tarik Yousif en Michelle de Bruijn zijn respectievelijk voor- en tegenstander van het behoud van een cultureel erfgoed in Nederland. Moet de Lekbrug in Vianen blijven, kan de Eusebiuskerk in Arnhem gesloopt worden en mag het binnengasthuis in Amsterdam behouden blijven? Presentatie: Tarik Yousif, Michelle De Bruijn.",Programmas,https://www.npostart.nl/hoop-of-sloop/POMS_S_NTR_125896,https://images.npo.nl/tile/320x180/113523.jpg,https://images.npo.nl/tile/320x180/113523.jpg,"['Horror', 'Komedie']"
Radio 2 Mijlpaal: 20 jaar Bløf,"Concert van Bløf ter ere van de eerste Radio 2 Mijlpaal-prijs. De prijs werd tijdens een concert op 28 oktober uitgereikt in de Ziggo Dome in Amsterdam. In deze uitzending, naast het concert en de prijsuitreiking, ook een kijkje backstage en archiefbeelden van 20 jaar Bløf.",Programmas,https://www.npostart.nl/radio-2-mijlpaal-20-jaar-blof/POMS_S_NTR_125999,https://images.npo.nl/tile/320x180/113428.jpg,https://images.npo.nl/tile/320x180/113428.jpg,"['Actie', 'Drama']"
De Sprookjeskast,De Sprookjeskast blaast de bijna vergeten cultuurschat 'sprookjes' weer nieuw leven in. Met eenvoudige middelen en de imponerende acteerprestaties van Peter Drost en Ottolien van Boeschoten zijn de verschillende sprookjes op een heel fantasierijke en creatieve wijze gevisualiseerd.,Programmas,https://www.npostart.nl/de-sprookjeskast/POMS_S_NTR_126124,https://www.npostart.nl/images/tile-placeholder.png,https://www.npostart.nl/images/tile-placeholder.png,"['Drama', 'Misdaad']"
Cornea,"Thomas is een 40-jarige man die zijn ex-vrouw achtervolgt. Zeventien jaar lang hebben ze een relatie gehad, maar Thomas lijkt de toekomst zonder haar niet te aanvaarden.",Programmas,https://www.npostart.nl/cornea/POMS_S_NTR_6233485,https://images.npo.nl/tile/320x180/838639.jpg,https://images.npo.nl/tile/320x180/838639.jpg,"['Drama', 'Thriller']"
Hart en Ziel,"Tijl Beckand reist elke avond naar een andere plek in Europa, om het verhaal achter bekende klassieke muziekstukken te ontdekken.",Programmas,https://www.npostart.nl/hart-en-ziel/AT_2043470,https://images.npo.nl/tile/320x180/hart_en_ziel_bckgrnd_cdn_tile-1590042547.jpg,https://images.npo.nl/tile/320x180/hart_en_ziel_bckgrnd_cdn_tile-1590042547.jpg,"['Drama', 'Komedie']"
De Ochtendkus,Annemiek Schrijver wordt iedere ochtend wakker naast een bekend of onbekend persoon die ons met mooie wijsheden de dag in begeleidt.,Programmas,https://www.npostart.nl/de-ochtendkus/KN_1677508,https://images.npo.nl/tile/320x180/848997.jpg,https://images.npo.nl/tile/320x180/848997.jpg,"['Drama', 'Misdaad']"
14-18 Nederland tijdens de Eerste Wereldoorlog (proloog),Internationale productie waarbij het grote verhaal van de Eerste Wereldoorlog tastbaar wordt gemaakt door het te vertellen aan de hand van de lotgevallen van individuen.,Programmas,https://www.npostart.nl/14-18-nederland-tijdens-de-eerste-wereldoorlog-proloog/POMS_S_NTR_510278,https://images.npo.nl/tile/320x180/eerste-wereld-oorlog_cdn_tile-1589916121.jpg,https://images.npo.nl/tile/320x180/eerste-wereld-oorlog_cdn_tile-1589916121.jpg,"['Documentaire', 'Sport']"
"Bloed, zweet en concerten","In Bloed, zweet en concerten vertellen musici van het Concertgebouworkest over de liefde voor hun instrument en voor bepaalde klassieke werken. Iedere uitzending wordt afgesloten met een concertregistratie.",Programmas,https://www.npostart.nl/bloed-zweet-en-concerten/POMS_S_AVRO_378522,https://images.npo.nl/tile/320x180/orkest_mariss_jansons_cdn_tile-1589980172.jpg,https://images.npo.nl/tile/320x180/orkest_mariss_jansons_cdn_tile-1589980172.jpg,"['Drama', 'Biografie']"
NOS Olympische Winterspelen,"De 15-jarige Suzanne (Bonnaire), heeft seksuele relaties met iedereen die haar wil hebben, maar heeft geen enkele affectie voor haar partners. De enige jongen die ze weigert is Luc, die echte gevoelens voor haar heeft. Wanneer haar vader haar moeder verlaat, raakt Suzanne in een depressie en wordt ze een fysiek slachtoffer van haar gefrustreerde broer.",Programmas,https://www.npostart.nl/nos-olympische-winterspelen/POMS_S_NOS_4383621,https://images.npo.nl/tile/320x180/411650.jpg,https://images.npo.nl/tile/320x180/411650.jpg,"['Drama', 'Romantiek']"
Marathon Live,In Marathon Live zetten bekende en onbekende Nederlanders zich in voor de strijd tegen kanker.,Programmas,https://www.npostart.nl/marathon-live/POMS_S_AT_3785393,https://images.npo.nl/tile/320x180/736489.jpg,https://images.npo.nl/tile/320x180/736489.jpg,"['Drama', 'Komedie']"
De Februaristaking,"Het is vandaag 75 jaar geleden dat de Februaristaking begon. De NTR zendt een herhaling uit van Helder (Teleac), die helemaal in het teken staat van die roemruchte staking.",Programmas,https://www.npostart.nl/de-februaristaking/POMS_S_NTR_3206241,https://images.npo.nl/tile/320x180/717403.jpg,https://images.npo.nl/tile/320x180/717403.jpg,"['Drama', 'Misdaad']"
Pinkpop Napret,"Mr. Pinkpop schetst het beeld van een man met een grenzeloze passie, al bijna 45 jaar onlosmakelijk verbonden aan het oudste, nog bestaande popfestival ter wereld. Jan Smeets, zoon van een mijnwerker, is een bezeten controlfreak, wiens hele leven in het teken staat van 'zijn' festival. 'Pinkpop is zijn leven', zegt zijn kleindochter Kim in de film. 'Hij stopt er pas mee als hij dood is'.",Programmas,https://www.npostart.nl/pinkpop-napret/POMS_S_NTR_16937923,https://images.npo.nl/tile/320x180/1731572.jpg,https://images.npo.nl/tile/320x180/1731572.jpg,"['Documentaire', 'Muziek']"
Splinter uitgenodigd!,"Splinter Chabot gaat in gesprek met prominente Nederlanders die op weg zijn naar een bijzonder evenement. Dat kan een jubileum, een première, een gala, een prijsuitreiking of bijvoorbeeld een boekpresentatie zijn.",Programmas,https://www.npostart.nl/splinter-uitgenodigd/POMS_S_AT_20039021,https://images.npo.nl/tile/320x180/1844649.jpg,https://images.npo.nl/tile/320x180/1844649.jpg,"['Horror', 'Thriller']"
Kerstduetten: het kerstverhaal met Stef Bos,"Stef Bos vertelt vanuit de Grote Kerk in Loenen aan de Vecht zijn versie van het kerstverhaal. En hij zingt met Edsilia Rombley kerstliederen met diverse artiesten, zoals Frank Boeijen en Diggy Dex.",Programmas,https://www.npostart.nl/kerstduetten-het-kerstverhaal-met-stef-bos/POMS_S_KN_20038402,https://images.npo.nl/tile/320x180/1842826.jpg,https://images.npo.nl/tile/320x180/1842826.jpg,"['Oorlog', 'Drama']"
In levenden lijve in de klas,"Grote namen uit de geschiedenis komen tot leven. Acteur Derek de Lint gaat op zoek naar het verhaal van onder anderen Cleopatra, Marco Polo en Sint Nicolaas.",Programmas,https://www.npostart.nl/in-levenden-lijve-in-de-klas/POMS_S_NTR_20008095,https://images.npo.nl/tile/320x180/1796719.jpg,https://images.npo.nl/tile/320x180/1796719.jpg,"['Thriller', 'Horror']"
Opgevoed staat netjes,"In de NPO Start serie Opgevoed staat netjes, geeft ontwikkelingspsycholoog Steven Pont tips en tricks over opvoeden. Hij vertelt anekdotisch en met lichtheid wat hij ouders aanraadt wel of juist niet te doen in die ingewikkelde taak in het leven: je kinderen opvoeden. Hierbij bekijkt hij regelmatig een illustratief fragment uit de serie Hoe gaat dat bij jullie thuis? Grotere en kleinere bekende thema's komen aan bod, zoals slapen, schermtijd en het altijd uitdagende eten.",Programmas,https://www.npostart.nl/opgevoed-staat-netjes/POMS_S_EO_16975059,https://images.npo.nl/tile/320x180/SL_Serie_Hoe_gaat_dat_bij_jullie_thuis_cdn_tile-1659858391.png,https://images.npo.nl/tile/320x180/SL_Serie_Hoe_gaat_dat_bij_jullie_thuis_cdn_tile-1659858391.png,"['Biografie', 'Drama']"
Corrie en haar mannen,"Een showprogramma uit 1978 waarin diva Corrie van Gorp met de mannen uit haar leven speelt, mannen uit haar theaterleven wel te verstaan.",Programmas,https://www.npostart.nl/corrie-en-haar-mannen/POMS_S_AT_20040483,https://images.npo.nl/tile/320x180/1844643.jpg,https://images.npo.nl/tile/320x180/1844643.jpg,"['Animatie', 'Avontuur']"
Black Eyed Peas at Bayfront Park,"Spetterende liveregistratie van de Black Eyed Peas in Miami. Will.i.am, Apl.de.ap, Taboo en J Rey Soul spelen hits als Let's get it started, Where is the Love en I Gotta Feeling.",Programmas,https://www.npostart.nl/black-eyed-peas-at-bayfront-park/POMS_S_NTR_16931657,https://images.npo.nl/tile/320x180/1738905.jpg,https://images.npo.nl/tile/320x180/1738905.jpg,"['Documentaire', 'Muziek']"
From Southeast With Love,"De beste artiesten uit Zuidoost, het muzikaal meest veelzijdige stadsdeel van Amsterdam, in Het Concertgebouw. Met o.a. La Rouge, Yung Nnelg en Black Harmony. Edsilia Rombley is special guest.",Programmas,https://www.npostart.nl/from-southeast-with-love/POMS_S_NTR_16928174,https://images.npo.nl/tile/320x180/From_south_east_with_love_cdn_tile-1656408524.png,https://images.npo.nl/tile/320x180/From_south_east_with_love_cdn_tile-1656408524.png,"['Actie', 'Misdaad']"
Koningsnacht Concert,"Registratie van een bijzondere editie van de Music Bowl in het Concertgebouw, waarin pop en klassiek elkaar ontmoeten.",Programmas,https://www.npostart.nl/koningsnacht-concert/POMS_S_AT_16883929,https://images.npo.nl/tile/320x180/1696304.jpg,https://images.npo.nl/tile/320x180/1696304.jpg,"['Animatie', 'Komedie']"
God schittert door afwezigheid,Erik Fransman onderzoekt zijn familiegeschiedenis en de daarbij behorende Joodse tradities. Tijdens deze zoektocht stuit hij ook op het veelal onbesproken oorlogsverleden van de familie Fransman. Verder gaat hij de confrontatie aan met zijn eigen weerzin tegen religie. Een eerste bezoek aan 'Het beloofde land' geeft hem ruimte om te reflecteren.,Programmas,https://www.npostart.nl/god-schittert-door-afwezigheid/POMS_S_EO_16901536,https://images.npo.nl/tile/320x180/1710692.jpg,https://images.npo.nl/tile/320x180/1710692.jpg,"['Misdaad', 'Komedie']"
Concerten onder leiding van Ton Koopman,De concertregistraties onder leiding van Ton Koopman.,Programmas,https://www.npostart.nl/concerten-onder-leiding-van-ton-koopman/POMS_S_MAX_16895415,https://images.npo.nl/tile/320x180/1707243.jpg,https://images.npo.nl/tile/320x180/1707243.jpg,"['Documentaire', 'Biografie']"
Dit is S10,"Stien den Hollander, S10, doet dit jaar mee aan het Eurovisie Songfestival met het nummer De Diepte. In deze documentaire vertelt de selectiecommissie waarom dit nummer is gekozen.",Programmas,https://www.npostart.nl/dit-is-s10/POMS_S_AT_16893435,https://images.npo.nl/tile/320x180/1707114.jpg,https://images.npo.nl/tile/320x180/1707114.jpg,"['Documentaire', 'Muziek']"
Lenny Kuhr in Paradiso,"Uitgerust met een band, blazers en strijkers speelt Lenny Kuhr stukken van haar nieuwe album 'Lenny Kuhr', live in Paradiso Amsterdam.",Programmas,https://www.npostart.nl/lenny-kuhr-in-paradiso/POMS_S_MAX_16863290,https://images.npo.nl/tile/320x180/1687238.jpg,https://images.npo.nl/tile/320x180/1687238.jpg,"['Komedie', 'Drama']"
The Story of Countdown,"""At the far ends of the earth she found a reason to live, and a cause to fight for.""
Hoog in de jungle van Rwanda, diep verscholen in het diepe groen, zit een familie berggorilla's. Ze ontspannen zich en spelen in het gefilterde zonlicht. Bij hen hurkt een vrouw die hun bewegingen imiteert en doet alsof ze op bladeren kauwt om door het dominante mannetje aanvaard te worden. Die vrouw is Dian Fossey, een primatologe met een heel aparte benadering van haar onderwerp. Zo apart, dat haar imposante, charismatische verschijning en haar onverzettelijkheid haar tot doelwit van de lokale stropers maken. De film vertelt het waargebeurde verhaal van Dian Fossey, haar studie van gorilla's en haar pogingen om de met uitsterven bedreigde apen te beschermen.",Programmas,https://www.npostart.nl/the-story-of-countdown/POMS_S_NTR_16912719,https://images.npo.nl/tile/320x180/1715986.jpg,https://images.npo.nl/tile/320x180/1715986.jpg,"['Drama', 'Biografie']"
Reaction,"Filmmaker Kees Brouwer wordt gevolgd bij het ontstaan van zijn Reaction-beweging, een verzameling duurzame, sociale en lokale ondernemingen die voor elk dagelijks product een groen alternatief hebben.",Programmas,https://www.npostart.nl/reaction/POMS_S_VPRO_16667808,https://images.npo.nl/tile/320x180/1624827.jpg,https://images.npo.nl/tile/320x180/1624827.jpg,"['Actie', 'Thriller']"
The Underdogs,Er worden drie spelers gevolgd uit het Nederlands waterpolo-mannenteam die op weg zijn naar de Olympische Spelen. Ze vertellen over hun worstelingen en werken naar de allesbeslissende wedstrijd toe.,Programmas,https://www.npostart.nl/the-underdogs/POMS_S_BV_16665912,https://images.npo.nl/tile/320x180/1624455.jpg,https://images.npo.nl/tile/320x180/1624455.jpg,"['Documentaire', 'Sport']"
afscheidsconcert van Doe maar,Félix is een knaap van twaalf jaar. Zijn vader is een visser maar twee jaar geleden verdween hij op zee op mysterieuze wijze. Zijn moeder vertrekt nu op een cruiseschip om wat te rusten en te ontspannen. De jongen maakt van haar afwezigheid gebruik om op zoek te gaan naar zijn vader.,Programmas,https://www.npostart.nl/afscheidsconcert-van-doe-maar/POMS_S_KN_16596403,https://images.npo.nl/tile/320x180/1605984.jpg,https://images.npo.nl/tile/320x180/1605984.jpg,"['Animatie', 'Avontuur']"
TIK M AAN!,Spectaculaire zoektocht naar de ultieme kettingreactiebouwer van Nederland.,Programmas,https://www.npostart.nl/tik-m-aan/BV_101404800,https://images.npo.nl/tile/320x180/Tik_m_aan_cdn_tile-1640115916.jpg,https://images.npo.nl/tile/320x180/Tik_m_aan_cdn_tile-1640115916.jpg,"['Komedie', 'Misdaad']"
