,Name,Description,Category,URL,Small_Image,Large_Image,Tags
61,Wende's Kerstkaleidoscoop,"Show waarin Wende de magie van Kerst tot leven brengt. Met o.a. Di-rect, S10, Elise Schaap, Froukje, de Nederlandse Opera, Steef de Jong, Amsterdam Sinfonietta, Gallowstreet en Dimitri Verhulst.",Programmas,https://www.npostart.nl/wendes-kerstkaleidoscoop/POMS_S_NTR_16710923,https://images.npo.nl/tile/320x180/1651314.jpg,https://images.npo.nl/header/2560x1440/1651314.jpg,[]
62,NOS Elfstedentocht,,Programmas,https://www.npostart.nl/nos-elfstedentocht/NOSElfsteden,https://images.npo.nl/tile/320x180/1654444.jpg,https://images.npo.nl/header/2560x1440/1654444.jpg,[]
63,De eerste avond - Chanoeka 2021,"Drie families bereiden zich voor op het chanoekafeest. Het geheel wordt geïntroduceerd en afgesloten met twee eeuwenoude liederen, vertolkt door de bekende zangeres Nani Noam Vazana.",Programmas,https://www.npostart.nl/de-eerste-avond-chanoeka-2021/POMS_S_EO_16710295,https://images.npo.nl/tile/320x180/1640899.jpg,https://images.npo.nl/tile/320x180/1640899.jpg,['Drama']
64,Quiz met (Sneeuw)Ballen,"Quiz met (Sneeuw)Ballen is een vrolijke quiz over de Olympische Winterspelen. Waarin cabaretiers, bekende wintersporters en bekende wintersportfans in teams tegen elkaar strijden.",Programmas,https://www.npostart.nl/quiz-met-sneeuwballen/BV_101407513,https://images.npo.nl/tile/320x180/bnnvara-quizmetsneeuwballen-211221-126-internet_cdn_tile-1640271752.jpg,https://images.npo.nl/tile/320x180/bnnvara-quizmetsneeuwballen-211221-126-internet_cdn_tile-1640271752.jpg,['Thriller']
65,Tot kafri's en koelies gemaakten,Danser en choreograaf Rajiv Bhagwanbali zoekt uit hoe sentimenten van rascisme en discriminatie zijn ontstaan bij Nederlanders met een Hindoestaanse en met een Afro-Surinaamse achtergrond.,Programmas,https://www.npostart.nl/tot-kafris-en-koelies-gemaakten/POMS_S_NTR_16702892,https://images.npo.nl/tile/320x180/1648349.jpg,https://images.npo.nl/header/2560x1440/1648349.jpg,[]
66,Het komt op mijn pad: Portret van een dirigent,"Documentaire van Hans Haffmans (2016) over Bernard Haitink. Hij bezocht Haitink en zijn echtgenote Patricia in Frankrijk en sprak met hem over zijn carrière, zijn leven en wat hem als musicus beweegt.",Programmas,https://www.npostart.nl/het-komt-op-mijn-pad-portret-van-een-dirigent/POMS_S_NTR_16675328,https://images.npo.nl/tile/320x180/1627904.jpg,https://images.npo.nl/header/2560x1440/1627904.jpg,[]
67,Heilig Mensenwerk - De reis naar de NBV21,Op woensdag 13 oktober werd de nieuwe Bijbelvertaling NBV21 uitgereikt aan koning Willem-Alexander. Wat gaat er aan zo'n vertaling vooraf?,Programmas,https://www.npostart.nl/heilig-mensenwerk-de-reis-naar-de-nbv21/POMS_S_EO_16667809,https://images.npo.nl/tile/320x180/1625748.jpg,https://images.npo.nl/header/2560x1440/1625748.jpg,[]
68,Amalia 18,"Op een regenachtige avond in Parijs ontmoet concertpianiste Ann haar jeugdvriend Georges. Dit weerzien versterkt haar voornemen een nieuw leven te beginnen: ze wijst haar overspelige echtgenoot koeltjes de deur, zegt haar engagementen als pianiste af, transformeert haar uiterlijk en wist radicaal alle sporen van haar oude leven uit. Eerst trekt ze zich terug in Georges' buitenhuis op het platteland. Een reis brengt Ann naar Villa Amalia op een ongerept Italiaans eiland. Ze knapt het afgelegen huis op en leidt er een eenvoudig leven. Met Georges als discrete liaison naar haar oude wereld lijkt Ann erin te slagen een nieuw leven op te bouwen.",Programmas,https://www.npostart.nl/amalia-18/NOSAmalia,https://images.npo.nl/tile/320x180/1645625.jpg,https://images.npo.nl/tile/320x180/1645625.jpg,['Drama']
69,Vaccinatie Vetes,Het vraagstuk wel of niet vaccineren zorgt voor een tweedeling in de maatschappij. Het sijpelt door tot achter de voordeur. Relaties die stuklopen en families die worden verscheurd: wel of geen prik?,Programmas,https://www.npostart.nl/vaccinatie-vetes/POMS_S_POWN_16698503,https://images.npo.nl/tile/320x180/Vaccinatie_Vetes_cdn_tile-1637245794.jpg,https://images.npo.nl/tile/320x180/Vaccinatie_Vetes_cdn_tile-1637245794.jpg,"['Fantasy', 'Avontuur']"
70,"De Plantage, de Opstand en het Museum",In een reeks van zes korte documentaires volgen we twee Congolese plantagearbeiders op hun zoektocht naar een verdwenen Congolees sculptuur om het terug te halen naar het museum op de plantage.,Programmas,https://www.npostart.nl/de-plantage-de-opstand-en-het-museum/POMS_S_VPRO_16696112,https://images.npo.nl/tile/320x180/Plantage_museum_cdn_tile-1678204667.jpg,https://images.npo.nl/tile/320x180/Plantage_museum_cdn_tile-1678204667.jpg,"['Animatie', 'Avontuur']"
72,De nieuwe missie van André Kuipers,Astronaut André Kuipers gaat op zoek naar Nederlandse ondernemers en pioniers die ons gaan helpen de noodzakelijke klimaatwinst te boeken.,Programmas,https://www.npostart.nl/de-nieuwe-missie-van-andre-kuipers/POMS_S_WNL_16694572,https://images.npo.nl/tile/320x180/1635116.jpg,https://images.npo.nl/tile/320x180/1635116.jpg,"['Biografie', 'Drama']"
73,Yoeri's Favorieten,,Programmas,https://www.npostart.nl/yoeris-favorieten/POMS_S_ZAPP_16693514,https://images.npo.nl/tile/320x180/1634705.jpg,https://images.npo.nl/header/2560x1440/1634705.jpg,[]
74,"Beth Amstelveen, Jeruzalem a/d Amstel","Amstelveen telt het grootste aantal Joodse inwoners van Nederland. Waar de Joodse gemeenschappen in de rest van het land al generaties krimpen, laat Amstelveen precies het tegenovergestelde zien.",Programmas,https://www.npostart.nl/beth-amstelveen-jeruzalem-ad-amstel/POMS_S_EO_16687607,https://images.npo.nl/tile/320x180/1629629.jpg,https://images.npo.nl/header/2560x1440/1629629.jpg,[]
75,Govert naar de oorsprong van de mens in de klas,"Wetenschapsjournalist Govert Schilling gaat op zoek naar de oorsprong van de mens. Hoe zijn we geworden wie we zijn? Bewerkte afleveringen die aansluiten bij de biologieles, inclusief lesbrief.",Programmas,https://www.npostart.nl/govert-naar-de-oorsprong-van-de-mens-in-de-klas/POMS_S_NTR_16685696,https://images.npo.nl/tile/320x180/1631785.jpg,https://images.npo.nl/header/2560x1440/1631785.jpg,[]
76,Amalia 18 jaar,"Prinses Amalia wordt op 7 december 18 jaar. Dat betekent dat zij automatisch Koningin wordt, mocht haar vader Koning Willem-Alexander overlijden. En ze wordt lid van de Raad van State.",Programmas,https://www.npostart.nl/amalia-18-jaar/POMS_S_AT_16679659,https://images.npo.nl/tile/320x180/amalia_18_jaar_cdn_tile-1638286776.jpeg,https://images.npo.nl/tile/320x180/amalia_18_jaar_cdn_tile-1638286776.jpeg,['Documentaire']
77,Zalig Pasen...met Wishful Singing,Sfeervol programma met zang van Wishful Singing en een interview van Wilfred Kemp met dominicaan Michael-Dominique Magielse.,Programmas,https://www.npostart.nl/zalig-pasenmet-wishful-singing/POMS_S_KN_16466979,https://images.npo.nl/tile/320x180/1560238.jpg,https://images.npo.nl/tile/320x180/1560238.jpg,"['Drama', 'Komedie']"
78,Kunststof talkshow Live!,"Kunststof biedt 12 weken lang een podium om die voorstelling, die opening of die albumpresentatie tóch door te laten gaan.",Programmas,https://www.npostart.nl/kunststof-talkshow-live/POMS_S_NTR_16482784,https://images.npo.nl/tile/320x180/1560932.jpg,https://images.npo.nl/header/2560x1440/1560932.jpg,[]
79,Safe Cave,Muzikale talk- en cultuurshow van Claudia de Breij met muzikaal multitalent Michelle Samba en beatboxer Abdelhadi Baaddi.,Programmas,https://www.npostart.nl/safe-cave/BV_101404911,https://images.npo.nl/tile/320x180/claudia-de-breij-2_cdn_tile-1615467354.jpg,https://images.npo.nl/tile/320x180/claudia-de-breij-2_cdn_tile-1615467354.jpg,"['Drama', 'Muziek']"
80,Hans van Manen: van oud naar jong,Choreograaf Hans van Manen wordt deze zomer 89 jaar. Ondanks zijn hoge leeftijd is hij nog zo vaak mogelijk bij de repetities van zijn balletten te vinden. Hoe gaat het instuderen in zijn werk?,Programmas,https://www.npostart.nl/hans-van-manen-van-oud-naar-jong/POMS_S_NTR_16471457,https://images.npo.nl/tile/320x180/Repetitie-Sarcasmen-foto-Het_Nationale_Bellet-Altin_Kaftira_cdn_tile-1617100229.jpg,https://images.npo.nl/tile/320x180/Repetitie-Sarcasmen-foto-Het_Nationale_Bellet-Altin_Kaftira_cdn_tile-1617100229.jpg,['Documentaire']
