,Name,Description,Category,URL,Small_Image,Large_Image
255,2Doc:,Regisseur Koen Suidgeest volgt de 61-jarige Irma gedurende het eerste jaar na het overlijden van haar man.,Documentaires,https://www.npostart.nl/2doc/30-11-2016/VPWON_1267973,https://images.npo.nl/tile/320x180/827211.jpg,https://images.npo.nl/header/2560x1440/827211.jpg
256,2Doc:,"Hedendaagse shakespeareaanse vertelling over een beroemde Tadzjiekse muzikale familie, die wordt geleid door de charismatische, grappige, maar ook dominante, patriarch Papa Alaev.",Documentaires,https://www.npostart.nl/2doc/06-12-2016/VPWON_1268441,https://images.npo.nl/tile/320x180/834727.jpg,https://images.npo.nl/header/2560x1440/834727.jpg
257,The Road to IDFA,NPO Doc volgt makers en bijzondere gasten op weg naar 's werelds grootste documentairefestival.,Documentaires,https://www.npostart.nl/the-road-to-idfa/POMS_S_VPRO_2583903,https://images.npo.nl/tile/320x180/994251.jpg,https://images.npo.nl/header/2560x1440/994251.jpg
258,2Doc:,In een jeugdgevangenis moeten drie jongens met een PIJ-maatregel (jeugd-TBS) zichzelf onder dwang opnieuw uitvinden. In lange shots dalen we af naar een verborgen wereld tussen betonnen muren.,Documentaires,https://www.npostart.nl/2doc/22-11-2016/VPWON_1252779,https://images.npo.nl/tile/320x180/827209.jpg,https://images.npo.nl/header/2560x1440/827209.jpg
259,2Doc:,Tom Fassaert ontvangt een geheimzinnige uitnodiging van zijn 95-jarige oma Marianne uit Zuid-Afrika. Het is het begin van een emotionele zoektocht naar de verstoorde relaties binnen zijn familie.,Documentaires,https://www.npostart.nl/2doc/16-11-2016/KN_1686075,https://images.npo.nl/tile/320x180/829869.jpg,https://images.npo.nl/header/2560x1440/829869.jpg
260,2Doc:,In Nederlandse musea bevinden zich kunstwerken die in de oorlog door de Duitse bezetter zijn geroofd. Erfgenamen komen die werken op het spoor en claimen hun eigendomsrecht.,Documentaires,https://www.npostart.nl/2doc/05-12-2016/VPWON_1226791,https://images.npo.nl/tile/320x180/837558.jpg,https://images.npo.nl/header/2560x1440/837558.jpg
261,Het Uur van de Wolf,"Documentaire over schrijver en dichter Boudewijn Büch, waarin voor het eerst de archieven van zijn literaire erfenis opengaan.",Documentaires,https://www.npostart.nl/het-uur-van-de-wolf/14-11-2016/VPWON_1245270,https://images.npo.nl/tile/320x180/1476589.jpg,https://images.npo.nl/header/2560x1440/1476589.jpg
262,Kruispunt,"Terwijl veel kloosters sluiten, bloeit en groeit Casa Carmeli. Moeder-overste en haar jonge nonnen ontfermen zich over de nieuwste bewoners: zorgbehoevende ouderen.",Documentaires,https://www.npostart.nl/kruispunt/13-11-2016/KN_1685389,https://images.npo.nl/tile/320x180/828530.jpg,https://images.npo.nl/header/2560x1440/828530.jpg
263,2Doc,De 12-jarige Daan is meervoudig gehandicapt. Zijn ouders kunnen de zorg niet meer aan en gaan op zoek naar een nieuw thuis.,Documentaires,https://www.npostart.nl/2doc/28-11-2016/KN_1686076,https://images.npo.nl/tile/320x180/835195.jpg,https://images.npo.nl/header/2560x1440/835195.jpg
264,Schuldig,"Bijna iedereen in de Vogelbuurt van Amsterdam-Noord kampt met schulden. Gelukkig voor de buurtbewoners is er Paul, de onorthodoxe hulpverlener die dag en nacht voor ze klaar staat.",Documentaires,https://www.npostart.nl/schuldig/14-11-2016/VPWON_1250450,https://images.npo.nl/tile/320x180/824604.jpg,https://images.npo.nl/header/2560x1440/824604.jpg
265,2Doc:,"Remco Campert heeft een zorgvuldig beeld van zichzelf geschapen als charmant, bij iedereen geliefd zondagskind. Maar wie is hij echt? In deze documentaire wordt de schrijver een jaar lang gevolgd.",Documentaires,https://www.npostart.nl/2doc/20-12-2016/VPWON_1258996,https://images.npo.nl/tile/320x180/826920.jpg,https://images.npo.nl/header/2560x1440/826920.jpg
266,2Doc:,De Koerdische Dilovan begint een radiostation in de Syrische stad Kobani nadat IS daar in 2014 is verdreven en de wederopbouw begint. Voor Dilovan zelf is het een manier om haar trauma's te verwerken.,Documentaires,https://www.npostart.nl/2doc/29-11-2016/VPWON_1260648,https://images.npo.nl/tile/320x180/826330.jpg,https://images.npo.nl/header/2560x1440/826330.jpg
267,Zembla,Zembla onderzoekt de werkwijze van multidisciplinaire revalidatie-instelling Ciran.,Documentaires,https://www.npostart.nl/zembla/01-03-2017/VARA_101382227,https://images.npo.nl/tile/320x180/871173.jpg,https://images.npo.nl/header/2560x1440/871173.jpg
268,2Doc:,De bijna tachtigjarige José 'Pepe' Mujica staat bekend als de armste president ter wereld: zeventig procent van zijn inkomen geeft hij weg.,Documentaires,https://www.npostart.nl/2doc/07-12-2016/VPWON_1260944,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/834729.jpg
269,2Doc:,Een leraar onderwerpt vluchtelingen in een klaslokaal aan de vele gezichten van Europa: wat staat ze te wachten? Een filmessay over de houding van Europa en de complexiteit van het migrantenvraagstuk.,Documentaires,https://www.npostart.nl/2doc/07-02-2017/VPWON_1245941,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/862406.jpg
270,2Doc:,In het voetspoor van zijn vader bediende Samuel de skilift op de hoogstgelegen piste van Zuid-Amerika. Maar de gletsjers van Bolivia smelten.,Documentaires,https://www.npostart.nl/2doc/15-11-2016/VPWON_1242766,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/825947.jpg
271,2Doc:,Persoonlijke documentaire over de maatschappelijke gevolgen van een streng euthanasiebeleid bij psychiatrische patienten.,Documentaires,https://www.npostart.nl/2doc/08-02-2017/VARA_101382680,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/935714.jpg
272,Fryslân DOK,Op 15 februari maakte het Franse energiebedrijf Engie bekend haar vergunning voor proefboringen naar gas voor de kust van Schiermonnikoog in te leveren. Een historisch uniek en opzienbarend besluit.,Documentaires,https://www.npostart.nl/fryslan-dok/18-03-2017/POW_03284226,https://images.npo.nl/tile/320x180/877869.jpg,https://images.npo.nl/header/2560x1440/877869.jpg
273,Zal het klimaatakkoord de opwarming stoppen?,,Documentaires,https://www.npostart.nl/zal-het-klimaatakkoord-de-opwarming-stoppen/21-03-2017/WO_NOS_8021355,https://images.npo.nl/tile/320x180/879016.jpg,https://images.npo.nl/header/2560x1440/879016.jpg
274,100 jaar Toon Hermans,Cabaretiers van nu duiken in het leven van één van de allergrootste theaterpersoonlijkheden van de vorige eeuw: Toon Hermans.,Documentaires,https://www.npostart.nl/100-jaar-toon-hermans/AT_2056744,https://images.npo.nl/tile/320x180/toon_bckgrnd_cdn_tile-1590054172.jpg,https://images.npo.nl/header/2560x1440/toon_bckgrnd_cdn_header-1590054172.jpg
275,2Doc:,Fotograaf Martijn van de Griendt volgde de nu 27-jarige Maria gedurende tien jaar. Het resultaat is een aangrijpende film over een wanhopige zoektocht naar liefde.,Documentaires,https://www.npostart.nl/2doc/01-03-2017/VPWON_1236166,https://images.npo.nl/tile/320x180/870928.jpg,https://images.npo.nl/header/2560x1440/870928.jpg
276,Fryslân DOK,Symon Attema vertrok in de jaren 80 vanuit Friesland naar Amerika en begon Friese paarden van zijn vader in Amerika te verkopen. En Jorieke Savelkouls legt de geschiedenis van het Friese paard uit.,Documentaires,https://www.npostart.nl/fryslan-dok/10-12-2016/POW_02993276,https://images.npo.nl/tile/320x180/839897.jpg,https://images.npo.nl/header/2560x1440/839897.jpg
277,ZappDoc: Mensjesrechten,"Sabina (12) behoort tot de Masai-stam in Kenia, een kleurrijk volk met eeuwenoude tradities. Ze is trots op haar afkomst, maar er is één gewoonte waar ze fel op tegen is: het besnijden van meisjes.",Documentaires,https://www.npostart.nl/zappdoc-mensjesrechten/05-03-2017/VPWON_1258954,https://images.npo.nl/tile/320x180/870934.jpg,https://images.npo.nl/header/2560x1440/870934.jpg
278,De Nieuwe Dag,Martine Vonk groeide op in een boerengezin en zet zich sinds haar studententijd in voor sociale rechtvaardigheid en vooral voor de natuur en het klimaat.,Documentaires,https://www.npostart.nl/de-nieuwe-dag/17-04-2017/VPWON_1272815,https://images.npo.nl/tile/320x180/889132.jpg,https://images.npo.nl/header/2560x1440/889132.jpg
279,Overlevende Jans over bevrijding,,Documentaires,https://www.npostart.nl/overlevende-jans-over-bevrijding/24-02-2017/WO_NOS_7610750,https://images.npo.nl/tile/320x180/895251.jpg,https://images.npo.nl/header/2560x1440/895251.jpg
280,2Doc: Het Verlangen van Michael Dudok de Wit,Michael Dudok de Wit is door de bekende Japanse animatiestudio Ghibli gevraagd om zijn eerste lange animatiefilm te maken; 'The Red Turtle' is hun eerste internationale coproductie ooit.,Documentaires,https://www.npostart.nl/2doc-het-verlangen-van-michael-dudok-de-wit/20-03-2017/VPWON_1274025,https://images.npo.nl/tile/320x180/876586.jpg,https://images.npo.nl/header/2560x1440/876586.jpg
281,Zembla,Zembla onderzoekt: waar komt het hout dat als brandstof gebruikt wordt precies vandaan?,Documentaires,https://www.npostart.nl/zembla/22-03-2017/VARA_101382224,https://images.npo.nl/tile/320x180/1626411.jpg,https://images.npo.nl/header/2560x1440/1626411.jpg
282,Widening circles,De 87-jarige milieuactiviste Joanna Macy laat zien hoe we kunnen leren leven in een bedreigde wereld.,Documentaires,https://www.npostart.nl/widening-circles/26-03-2017/KN_1689856,https://images.npo.nl/tile/320x180/1395919.jpg,https://images.npo.nl/header/2560x1440/1395919.jpg
283,Fryslân DOK,Twee jonge melkveehouders willen beide hetzelfde. Boer zijn en boer blijven. Maar door de afschaffing van het melkquotum en strenger wordende milieuregels lukt hen dat niet.,Documentaires,https://www.npostart.nl/fryslan-dok/11-02-2017/POW_03284221,https://images.npo.nl/tile/320x180/864138.jpg,https://images.npo.nl/header/2560x1440/864138.jpg
284,2Doc:,Jarenlang onderzoek van vier activisten naar het geweld en de corruptie rond de illegale houtkap op Borneo leidt uiteindelijk tot de ontmaskering van de eerste minister van de deelstaat Sarawak.,Documentaires,https://www.npostart.nl/2doc/05-04-2017/VPWON_1273595,https://images.npo.nl/tile/320x180/883866.jpg,https://images.npo.nl/header/2560x1440/883866.jpg
285,De Matthäus Missie van Reinbert de Leeuw,,Documentaires,https://www.npostart.nl/de-matthaus-missie-van-reinbert-de-leeuw/POMS_S_VPRO_15367412,https://images.npo.nl/tile/320x180/reindert_de_jong_matheus_passie_cdn_tile-1653405147.jpg,https://images.npo.nl/header/2560x1440/reindert_de_jong_matheus_passie_cdn_header-1653405147.jpg
286,Zembla,Zembla onderzoekt: Wat zijn de risico's van een LASIK ooglaserbehandeling en worden patiënten hierover volledig geïnformeerd?,Documentaires,https://www.npostart.nl/zembla/21-12-2016/VARA_101380434,https://images.npo.nl/tile/320x180/843319.jpg,https://images.npo.nl/header/2560x1440/843319.jpg
287,De Kennis van Nu,"Wereldwijd smelten de gletsjers in hoog tempo. De Kennis van Nu toont de gevolgen van de smeltende gletsjers in drie verschillende gebergtes: de Himalaya, de Andes en de Alpen.",Documentaires,https://www.npostart.nl/de-kennis-van-nu/21-04-2017/VPWON_1275527,https://images.npo.nl/tile/320x180/1494696.jpg,https://images.npo.nl/header/2560x1440/1494696.jpg
288,Kunstuur,Lucas De Man ontmoet topontwerper Maarten Baas tijdens het inrichten van zijn solotentoonstelling in het Groninger Museum.,Documentaires,https://www.npostart.nl/kunstuur/19-02-2017/AT_2070117,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/866178.jpg
289,Made in Europe,"Aan de hand van de meest uiteenlopende culturele iconen van Beethoven tot Pussy Riot, van James Joyce tot de minirok, en van Dracula tot Lego, ontrafelt schrijver Dimitri Verhulst de Europese identiteit.",Documentaires,https://www.npostart.nl/made-in-europe/VPWON_1261470,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/VPRO-Made-In-Europe-copyright-Reinier-van-Brummelen-01_cdn_header-1590064256.jpg
290,Fryslân DOK,In 'Gasten tusken eb en floed' staat de zoektocht naar het karakter van Vlieland centraal. Documentairemaker Remco de Vries registreerde een jaar lang de natuur en haar gasten op Vlieland.,Documentaires,https://www.npostart.nl/fryslan-dok/28-01-2017/POW_03284218,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1060379.jpg
291,Andere Tijden,Uitzending over de 101 Sovjetsoldaten die gevangen zaten in Kamp Amsersfoort in de Tweede Wereldoorlog.,Documentaires,https://www.npostart.nl/andere-tijden/22-04-2017/VPWON_1267530,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1571433.jpg
292,2Doc:,Claudia raakt verlamd na een val en zit in een rolstoel. Ze grijpt de kans om in een geavanceerd exoskelet opnieuw te leren lopen.,Documentaires,https://www.npostart.nl/2doc/02-05-2017/KN_1690452,https://images.npo.nl/tile/320x180/895008.jpg,https://images.npo.nl/header/2560x1440/890490.jpg
293,Andere Tijden: 'De bevrijding van Assen',Met dank aan de Vereniging Oud Harlingen kunnen wij u nu deze unieke amateurbeelden tonen van de bevrijding van Assen in 1945. Bijzonder is het fragment van het stoffelijk overschot van twee militairen op het dak van een Jeep. Zij zijn gesneuveld voor onze bevrijding.,Documentaires,https://www.npostart.nl/andere-tijden-de-bevrijding-van-assen/26-04-2017/WO_NTR_8602779,https://images.npo.nl/tile/320x180/892673.jpg,https://images.npo.nl/header/2560x1440/892673.jpg
294,Andere Tijden,Andere Tijden schetst aan de hand van drie Canadese veteranen en een aantal Groningse ooggetuigen een fascinerend beeld van de laatste slag op Nederlands grondgebied.,Documentaires,https://www.npostart.nl/andere-tijden/29-04-2017/VPWON_1267531,https://images.npo.nl/tile/320x180/889629.jpg,https://images.npo.nl/header/2560x1440/889629.jpg
295,Cannes Report 2017,"Elf jaar na de documentaire An Inconvenient Truth is klimaatactivist Al Gore terug in Cannes met een vervolg: An Inconvenient Sequel. Gore is in de afgelopen jaren ouder, wijzer en bozer geworden. Maar hij is ook hoopvoller dan voorheen. VPRO Cinema sprak met de ex-vicepresident, en met de regisseurs van de documentaire.",Documentaires,https://www.npostart.nl/cannes-report-2017/22-05-2017/WO_VPRO_9033302,https://images.npo.nl/tile/320x180/902022.jpg,https://images.npo.nl/header/2560x1440/902022.jpg
296,Het Uur van de Wolf,Aanstekelijke hommage aan een bevlogen en bescheiden choreograaf.,Documentaires,https://www.npostart.nl/het-uur-van-de-wolf/16-03-2017/VPWON_1258062,https://images.npo.nl/tile/320x180/876947.jpg,https://images.npo.nl/header/2560x1440/876947.jpg
297,Zembla,Zembla onderzoekt of het boek over de gevaren van het kunstgrasrubber inderdaad dicht kan.,Documentaires,https://www.npostart.nl/zembla/15-02-2017/VARA_101381829,https://images.npo.nl/tile/320x180/865851.jpg,https://images.npo.nl/header/2560x1440/865851.jpg
298,Kunstuur,"Al meer dan twintig jaar ondergraaft de Britse kunstenaar Martin Creed onze ideeën over wat kunst is, met prikkelend werk dat tot denken aanzet en ons met nieuwe ogen naar de wereld laat kijken.",Documentaires,https://www.npostart.nl/kunstuur/19-03-2017/AT_2075836,https://images.npo.nl/tile/320x180/983734.jpg,https://images.npo.nl/header/2560x1440/983734.jpg
299,De schuldige jeugd: kind opgevoed in nazi-gezin,De schuldige jeugd: kind opgevoed in nazi-gezin,Documentaires,https://www.npostart.nl/de-schuldige-jeugd-kind-opgevoed-in-nazi-gezin/02-05-2017/POMS_AT_8696124,https://images.npo.nl/tile/320x180/894775.jpg,https://images.npo.nl/header/2560x1440/894775.jpg
300,2Doc:,"Tessa's ouders zijn gescheiden, ze groeide op bij haar moeder. In haar prijswinnende eindexamenfilm gaat ze de confrontatie aan met haar vader en ontdekt ze het ware verhaal achter de echtscheiding.",Documentaires,https://www.npostart.nl/2doc/08-05-2017/KN_1690798,https://images.npo.nl/tile/320x180/897147.jpg,https://images.npo.nl/header/2560x1440/897147.jpg
301,De oorlogswinter van Roermond,Documentaire over de zware winter van 1944/45 in Roermond. De stad lag maandenlang op de frontlinie van de strijd tussen de Duitsers en de geallieerden.,Documentaires,https://www.npostart.nl/de-oorlogswinter-van-roermond/04-05-2017/POW_03496219,https://images.npo.nl/tile/320x180/1378417.jpg,https://images.npo.nl/header/2560x1440/1378417.jpg
302,2Doc:,Eind jaren 70 werkte cineast Frans Bromet aan een film over holocaustoverlever en kunstschilder Sieg Maandag. De film moest antwoord geven op de vraag hoe je verder kunt leven na een concentratiekamp,Documentaires,https://www.npostart.nl/2doc/04-05-2017/VPWON_1268665,https://images.npo.nl/tile/320x180/895087.jpg,https://images.npo.nl/header/2560x1440/895087.jpg
303,2Doc:,Hersenleed volgt de neurochirurgen Clemens Dirven en Arnaud Vincent van Erasmus MC in Rotterdam tijdens het behandelingsproces van drie patiënten met een hersentumor.,Documentaires,https://www.npostart.nl/2doc/05-06-2017/VPWON_1257614,https://images.npo.nl/tile/320x180/904834.jpg,https://images.npo.nl/header/2560x1440/904834.jpg
304,Op zoek naar Frankrijk,"Fransen kampen met werkloosheid, aanslagen en een grote politieke verdeeldheid. Wat is er loos? De Nederlandse Parijzenaar Wilfred de Bruijn ontrafelt met scherpe blik én humor de ziel van Frankrijk en ontdekt achter de clichés een intrigerend land vol tegenstellingen.",Documentaires,https://www.npostart.nl/op-zoek-naar-frankrijk/VPWON_1250308,https://images.npo.nl/tile/320x180/france-L1009553-Edit_cdn_tile-1590014408.jpg,https://images.npo.nl/header/2560x1440/france-L1009553-Edit_cdn_header-1590014408.jpg
305,2Doc:,In Groenland reizen twee meisjes naar het dorp waar een van hen nog woont. In prachtige beelden worden we deelgenoot van de opwarming van de aarde en de langzame vergiftiging van hun wereld.,Documentaires,https://www.npostart.nl/2doc/18-05-2017/KN_1690206,https://images.npo.nl/tile/320x180/900579.jpg,https://images.npo.nl/header/2560x1440/900579.jpg
306,Himmlers hersens heten Heydrich,‘Himmlers hersens heten Heydrich’ vertelt het verhaal van de even knullige als spectaculaire aanslag in 1942 op nazi-kopstuk en 'architect van de jodenvernietiging' Reinhard Heydrich.,Documentaires,https://www.npostart.nl/himmlers-hersens-heten-heydrich/VPWON_1267269,https://images.npo.nl/tile/320x180/HhhH_AFL_1--3_cdn_tile-1590075630.jpg,https://images.npo.nl/header/2560x1440/HhhH_AFL_1--3_cdn_header-1590075630.jpg
307,2Doc:,Op de pijnpoli van het Academisch Medisch Centrum zoekt de 41-jarige Patrick verlichting voor de chronische pijn na een galbaasoperatie.,Documentaires,https://www.npostart.nl/2doc/07-06-2017/KN_1691675,https://images.npo.nl/tile/320x180/907608.jpg,https://images.npo.nl/header/2560x1440/907608.jpg
308,Het Uur van de Wolf,Documentaire over tekenaar Peter Vos (1935-2010) van regisseur David de Jongh.,Documentaires,https://www.npostart.nl/het-uur-van-de-wolf/01-05-2017/VPWON_1247100,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/894177.jpg
309,Daan maakt docu over zijn vader die ALS heeft,Erik Kamphorst hoorde 2 jaar geleden dat hij aan de ongeneeslijke aandoening ALS lijdt. Zijn zoon Daan Kamphorst besloot de onvermijdelijke aftakeling van Erik vast te leggen in een documentaire.,Documentaires,https://www.npostart.nl/daan-maakt-docu-over-zijn-vader-die-als-heeft/09-05-2017/POMS_MAX_8836316,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/897899.jpg
310,Hoe bescherm je bos en hei tegen brand?,"Als het lange tijd warm en droog is, dreigt altijd het gevaar van natuurbranden. Maar ook als er nog geen vuur is, zijn brandweermannen heel erg druk. Met allerlei voorzorgsmaatregelen proberen zij en andere organisaties de bossen en hei in ons land tegen een grote brand te beschermen.",Documentaires,https://www.npostart.nl/hoe-bescherm-je-bos-en-hei-tegen-brand/27-06-2017/WO_NTR_9571050,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/913799.jpg
311,Het Uur van de Wolf,"Documentaire over Israëlische schrijver Etgar Keret, die onderzoek hoe hij zowel met zijn vele korte fictieverhalen als met zijn 'waargebeurde' anekdotes zo'n meesterlijke verteller is geworden.",Documentaires,https://www.npostart.nl/het-uur-van-de-wolf/15-06-2017/VPWON_1246213,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/1476608.jpg
312,ALS Anneke,"Documentaire over de laatste maanden van Anneke Bakker, een sterke, onafhankelijke vrouw met ALS, gevangen in een lichaam dat tot steeds minder in staat is.",Documentaires,https://www.npostart.nl/als-anneke/18-06-2017/17act0618ALS,https://images.npo.nl/tile/320x180/1459828.jpg,https://images.npo.nl/header/2560x1440/1459828.jpg
313,Andere Tijden,"Bij het slot van de voetbalcompetitie richt Andere Tijden de blik op Feyenoord, voor het eerst in jaren weer serieus kandidaat voor de landstitel.",Documentaires,https://www.npostart.nl/andere-tijden/06-05-2017/VPWON_1267532,https://images.npo.nl/tile/320x180/892621.jpg,https://images.npo.nl/header/2560x1440/892621.jpg
314,2Doc Makers van Morgen,"Achtenzestig jaar samen, zonder ooit een dag gescheiden te zijn. De intense verbondenheid van Joop en Janny wordt zichtbaar tijdens hun dagelijkse bezigheden, maar ook als zij praten over het geloof, hun liefde, dementie en de naderende dood. De liefde is alles, hè is een intiem portret gemaakt door Carilijne Pieters.",Documentaires,https://www.npostart.nl/2doc-makers-van-morgen/09-06-2017/WO_VPRO_8967093,https://images.npo.nl/tile/320x180/900923.jpg,https://images.npo.nl/header/2560x1440/900923.jpg
315,Feyenoord Op 1,Rutger Castricum leeft mee met een aantal karakteristieke fans van de club in de laatste weken van dit seizoen. Van de spanning en de voorpret tijdens de laatste competitierondes tot aan de huldiging.,Documentaires,https://www.npostart.nl/feyenoord-op-1/15-05-2017/POW_03566658,https://images.npo.nl/tile/320x180/1606936.jpg,https://images.npo.nl/header/2560x1440/1606936.jpg
316,2Doc:,"In de klas van juf Kiet leren kinderen vanuit alle windstreken waaronder oorlogsgebieden, niet alleen lezen en schrijven, maar weer kind zijn.",Documentaires,https://www.npostart.nl/2doc/19-06-2017/KN_1691677,https://images.npo.nl/tile/320x180/939976.jpg,https://images.npo.nl/header/2560x1440/939976.jpg
317,2Doc:,Een groep vrienden van zeventigplus fietst drie keer per week in weer en wind lange tochten op de racefiets. Ondanks pijnlijke ledematen en gebrek aan adem weigeren ze hun fiets op te geven.,Documentaires,https://www.npostart.nl/2doc/27-06-2017/KN_1691459,https://images.npo.nl/tile/320x180/912389.jpg,https://images.npo.nl/header/2560x1440/912389.jpg
318,De Meesterwerken,"Het Nederlandse publiek kan in verschillende categorieën het Meesterwerk 2017 kiezen. Tot de uitslag bekend is, vragen we deze week wat gast Janine Abbring zou kiezen.",Documentaires,https://www.npostart.nl/de-meesterwerken/07-06-2017/VARA_101383410,https://images.npo.nl/tile/320x180/907559.jpg,https://images.npo.nl/header/2560x1440/907559.jpg
319,2Doc:,In de Takhar-gevangenis in Afghanistan zitten vijfhonderd mannelijke gedetineerden tegenover zo'n veertig vrouwelijke een straf uit.,Documentaires,https://www.npostart.nl/2doc/11-07-2017/VPWON_1276981,https://images.npo.nl/tile/320x180/913589.jpg,https://images.npo.nl/header/2560x1440/913589.jpg
320,Via Genua,"In de Italiaanse havenstad Genua ontmoet schrijver Ilja Leonard Pfeijffer een bonte stoet gelukszoekers die, al dan niet legaal, een nieuw leven proberen op te bouwen in Europa.",Documentaires,https://www.npostart.nl/via-genua/VPWON_1262489,https://images.npo.nl/tile/320x180/_DSF5715_cdn_tile-1590060957.jpg,https://images.npo.nl/header/2560x1440/_DSF5715_cdn_header-1590060957.jpg
321,Nederland in 7 overstromingen,"Serie over Nederland en de strijd tegen het water, vroeger, nu en in de toekomst. Die strijd is nog niet gestreden, want de kans op een volgende grote overstroming, misschien zelfs groter dan ooit tevoren, is maar al te reëel.",Documentaires,https://www.npostart.nl/nederland-in-7-overstromingen/VPWON_1277427,https://images.npo.nl/tile/320x180/Frank_Westerman__Ren__Gast_cdn_tile-1590087792.jpg,https://images.npo.nl/header/2560x1440/Frank_Westerman__Ren__Gast_cdn_header-1590087792.jpg
322,Andere Tijden Sport,Andere Tijden Sport over de zege van Peter Winnen tijdens de Tour de France van 1981 op de Alpe d'Huez.,Documentaires,https://www.npostart.nl/andere-tijden-sport/16-07-2017/VPWON_1277034,https://images.npo.nl/tile/320x180/1064989.jpg,https://images.npo.nl/header/2560x1440/1064989.jpg
323,Andere Tijden Sport,"Terugblik op de Tour-winst van Joop Zoetemelk in 1980 met inwoners van zijn woonplaats Rijpwetering, oud-remier Dries van Agt, Zoetemelk zelf en Nederlandse fans die op Champs-Élysées stonden.",Documentaires,https://www.npostart.nl/andere-tijden-sport/23-07-2017/VPWON_1277035,https://images.npo.nl/tile/320x180/1064987.jpg,https://images.npo.nl/header/2560x1440/1064987.jpg
324,2Doc:,"Regisseur Gert-Jan de Vries filmt ruim twintig jaar lang zijn gezin. Als dochter Puck na een normale bevalling wordt geboren, ontstaat er bij iedereen een unheimisch gevoel.",Documentaires,https://www.npostart.nl/2doc/03-07-2017/VPWON_1272777,https://images.npo.nl/tile/320x180/913587.jpg,https://images.npo.nl/header/2560x1440/913587.jpg
325,Irma slaat hard toe in Florida,De orkaan Irma heeft het vasteland van de VS bereikt. In miljoenenstad Miami zijn er al straten ondergelopen.,Documentaires,https://www.npostart.nl/irma-slaat-hard-toe-in-florida/11-09-2017/POMS_NOS_10749931,https://images.npo.nl/tile/320x180/947767.jpg,https://images.npo.nl/header/2560x1440/947767.jpg
326,Fons bij de buren,Fons de Poel probeert de ziel van onze buurlanden in de Europese Unie te doorgronden. Iedereen vindt iets van Europa maar hoeveel weten we eigenlijk echt over de andere landen en hun bewoners? Fons de Poel wordt in ieder land gegidst door een markante taxichauffeur met wie hij een band smeedt. Samen gaan ze op zoek naar kleine en grote geschiedenissen die het karakter van de natie hebben bepaald.,Documentaires,https://www.npostart.nl/fons-bij-de-buren/KN_1681596,https://images.npo.nl/tile/320x180/Fons_bij_de_buren_-_Portugal_cdn_tile-1590094094.jpg,https://images.npo.nl/header/2560x1440/Fons_bij_de_buren_-_Portugal_cdn_header-1590094094.jpg
327,Brandpunt,"Brandpunt is in zijn geheel gewijd aan de opwarming van de aarde. De klimaatverandering is een van de grootste problemen van onze tijd, maar wat betekent dat concreet?",Documentaires,https://www.npostart.nl/brandpunt/12-09-2017/KN_1692697,https://images.npo.nl/tile/320x180/946727.jpg,https://images.npo.nl/header/2560x1440/946727.jpg
328,Fryslân DOK,"De documentaire It Fryske Wetter duikt de waternatuur in, op zoek naar de mooiste plassen, plekken en sloten. Hier ontdekken we de bijzondere natuur die bij het water hoort.",Documentaires,https://www.npostart.nl/fryslan-dok/09-09-2017/POW_03284251,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/947007.jpg
329,Het Uur van de Wolf,Documentaire over Piet Hein Eek. Hij wordt algemeen gezien als één van de belangrijke ontwerpers van toegepaste kunst van Nederland.,Documentaires,https://www.npostart.nl/het-uur-van-de-wolf/20-07-2017/VPWON_1277507,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/904368.jpg
330,3LAB,Een comedy sketchprogramma waarbij we meekijken op het scherm van de maker van een comedy sketchprogramma. Je krijgt een unieke kijk in de wereld van comedy.,Documentaires,https://www.npostart.nl/3lab/14-08-2017/BNN_101385031,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/937405.jpg
331,De Kennis van Nu,Ook Nederland moet zich als gevolg van klimaatverandering voorbereiden op extreem weer.,Documentaires,https://www.npostart.nl/de-kennis-van-nu/28-09-2017/VPWON_1274732,/images/empty-placeholder.png,https://images.npo.nl/header/2560x1440/976738.jpg
332,Phil en Pascal veroveren de wereld,"De vrienden Phill en Pascal trekken de hele wereld over op zoek naar de hoogste, steilste, langste en beste achtbanen.",Documentaires,https://www.npostart.nl/phil-en-pascal-veroveren-de-wereld/15-08-2017/KN_1692583,https://images.npo.nl/tile/320x180/1214178.jpg,https://images.npo.nl/header/2560x1440/1214178.jpg
